pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
3063	The woman and the man are travelling by car	The woman and the man are travelling by automobile	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman and man are riding in a car	a woman and man are riding in a car	SEMEVAL	SEMEVAL	TEST
3064	The woman and the man are not travelling by car	The woman and the man are travelling by car	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a woman and man are riding in a car	a woman and man are riding in a car	SEMEVAL	SEMEVAL	TEST
3068	There is no woman driving a car and talking to the man seated beside her	The woman and the man are travelling by car	ENTAILMENT	3.8	A_entails_B	B_neutral_A	a woman driving a car is talking to the man seated beside her	a woman and man are riding in a car	SEMEVAL	SEMEVAL	TRAIN
3071	The person is brushing a cat	A person is brushing a cat	ENTAILMENT	5	A_entails_B	B_entails_A	a person is brushing a cat	a person is brushing a cat	SEMEVAL	SEMEVAL	TRAIN
3072	A person is brushing a cat	Nobody is brushing a cat	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a person is brushing a cat	a person is brushing a cat	SEMEVAL	SEMEVAL	TRAIN
3073	A person is combing the fur of a cat	The fur of a cat is being combed by a person	ENTAILMENT	4.9	A_entails_B	B_entails_A	a person is combing a cat hair	a person is combing a cat hair	SEMEVAL	SEMEVAL	TRAIN
3075	The fur of a cat is being combed by a person	A person is brushing a cat	ENTAILMENT	4.8	A_entails_B	B_entails_A	a person is brushing a cat	a person is combing a cat hair	SEMEVAL	SEMEVAL	TEST
3077	A person is combing the fur of a cat	The person is brushing a cat	ENTAILMENT	4.3	A_entails_B	B_entails_A	a person is combing a cat hair	a person is brushing a cat	SEMEVAL	SEMEVAL	TEST
3078	Nobody is brushing a cat	A person is combing the fur of a cat	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a person is combing a cat hair	a person is brushing a cat	SEMEVAL	SEMEVAL	TEST
3079	A person is brushing a cat	A person is combing the fur of a cat	ENTAILMENT	4.6	A_entails_B	B_entails_A	a person is brushing a cat	a person is combing a cat hair	SEMEVAL	SEMEVAL	TRAIN
3080	Broccoli is being chopped by a woman	A woman is chopping broccoli	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is chopping broccoli	a woman is chopping broccoli	SEMEVAL	SEMEVAL	TEST
3082	The woman is chopping garlic	The woman is slicing garlic	ENTAILMENT	4.7	A_entails_B	B_entails_A	a woman is chopping garlic	a woman is chopping garlic	SEMEVAL	SEMEVAL	TEST
3083	The woman is chopping garlic	The woman is not chopping garlic	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	a woman is chopping garlic	a woman is chopping garlic	SEMEVAL	SEMEVAL	TEST
3089	Some women are cheerfully dancing	Some women are dancing	ENTAILMENT	4.1	A_entails_B	B_neutral_A	women are dancing	women are dancing	SEMEVAL	SEMEVAL	TEST
3090	There is no woman dancing	Some women are dancing	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	women are dancing	women are dancing	SEMEVAL	SEMEVAL	TEST
3091	Three men are dancing	A few men are dancing	ENTAILMENT	4.5	A_entails_B	B_neutral_A	three men are dancing	three men are dancing	SEMEVAL	SEMEVAL	TRAIN
3092	Three men are dancing	The men are not dancing	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	three men are dancing	three men are dancing	SEMEVAL	SEMEVAL	TRAIN
3101	The man is sitting on the floor in a room and strumming a guitar	A man is sitting on the floor in a room and strumming a guitar	ENTAILMENT	5	A_entails_B	B_entails_A	a man sitting on the floor in a room is strumming a guitar	a man sitting on the floor in a room is strumming a guitar	SEMEVAL	SEMEVAL	TEST
3106	There is no man sitting on the floor and playing a guitar	A man is sitting on the floor in a room and strumming a guitar	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	a man sitting on the floor in a room is strumming a guitar	a man sitting on the floor plays a guitar	SEMEVAL	SEMEVAL	TEST
3109	One man is eating some food	A man is eating some food	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is eating food	a man is eating food	SEMEVAL	SEMEVAL	TEST
3110	There is no man eating some food	A man is eating some food	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a man is eating food	a man is eating food	SEMEVAL	SEMEVAL	TRAIN
3111	The man is eating	The person is eating	ENTAILMENT	4.4	A_entails_B	B_neutral_A	the man is eating	the man is eating	SEMEVAL	SEMEVAL	TRAIN
3112	The man is fasting	The man is eating	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	the man is eating	the man is eating	SEMEVAL	SEMEVAL	TEST
3113	A man is eating some food	The person is eating	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a man is eating food	the man is eating	SEMEVAL	SEMEVAL	TEST
3114	A man is eating some food	The man is fasting	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a man is eating food	the man is eating	SEMEVAL	SEMEVAL	TRAIN
3115	One man is eating some food	The man is eating	ENTAILMENT	4.55	A_entails_B	B_entails_A	the man is eating	a man is eating food	SEMEVAL	SEMEVAL	TEST
3116	There is no man eating some food	The man is eating	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	the man is eating	a man is eating food	SEMEVAL	SEMEVAL	TEST
3117	The man is eating	A man is eating some food	ENTAILMENT	4.7	A_entails_B	B_entails_A	a man is eating food	the man is eating	SEMEVAL	SEMEVAL	TEST
3118	A woman is carefully applying cosmetics to her eyelid	A woman is applying cosmetics to her eyelid	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a woman is applying cosmetics to her eyelid	a woman is applying cosmetics to her eyelid	SEMEVAL	SEMEVAL	TEST
3119	A woman is applying cosmetics to her eyelid	A woman is removing cosmetics from her eyelid	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a woman is applying cosmetics to her eyelid	a woman is applying cosmetics to her eyelid	SEMEVAL	SEMEVAL	TEST
3123	There is no woman using an eye pencil and applying eye liner to her eyelid	A woman is applying cosmetics to her eyelid	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	a woman is applying cosmetics to her eyelid	a woman is applying eye liner to her eyelid using an eye pencil	SEMEVAL	SEMEVAL	TRIAL
3127	The baby is crawling happily	A baby is crawling happily	ENTAILMENT	4.9	A_entails_B	B_entails_A	a baby is crawling happily	a baby is crawling happily	SEMEVAL	SEMEVAL	TEST
3136	A monkey is kicking at the gloved hand of a person	A monkey is kicking at a person's glove	ENTAILMENT	4.365	A_entails_B	B_neutral_A	a monkey is karate kicking at someone's gloved hand	a monkey is karate kicking at someone's gloved hand	SEMEVAL	SEMEVAL	TEST
3137	There is no monkey kicking at the gloved hand of a person	A monkey is kicking at the gloved hand of a person	CONTRADICTION	4.265	A_contradicts_B	B_contradicts_A	a monkey is karate kicking at someone's gloved hand	a monkey is karate kicking at someone's gloved hand	SEMEVAL	SEMEVAL	TEST
3139	The monkey is being trained in martial arts	The monkey is practicing martial arts	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a monkey pratices martial arts	a monkey pratices martial arts	SEMEVAL	SEMEVAL	TEST
3140	The monkey isn't practicing martial arts	The monkey is practicing martial arts	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a monkey pratices martial arts	a monkey pratices martial arts	SEMEVAL	SEMEVAL	TRAIN
3147	A man is powerfully kicking a soccer ball	A man is kicking a soccer ball	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a man is kicking a soccer ball	a man is kicking a soccer ball	SEMEVAL	SEMEVAL	TEST
3149	A man is performing tricks with a soccer ball	A man is doing some tricks with a soccer ball	ENTAILMENT	5	A_entails_B	B_entails_A	a man is performing tricks with a soccer ball	a man is performing tricks with a soccer ball	SEMEVAL	SEMEVAL	TEST
3155	A man is performing tricks with a soccer ball	A man is kicking a soccer ball	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a man is kicking a soccer ball	a man is performing tricks with a soccer ball	SEMEVAL	SEMEVAL	TEST
3156	A man is cutting a box	A box is being cut by a man	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is cutting open a box	a man is cutting open a box	SEMEVAL	SEMEVAL	TRAIN
3157	A man is cutting a box	There is no man cutting a box	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a man is cutting open a box	a man is cutting open a box	SEMEVAL	SEMEVAL	TRAIN
3158	The man is cutting the tape on the box	A man is cutting the tape on the box	ENTAILMENT	5	A_entails_B	B_entails_A	the man is slicing the tape from the box	the man is slicing the tape from the box	SEMEVAL	SEMEVAL	TRAIN
3159	The man is cutting the tape on the box	The man is not cutting the tape on the box	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	the man is slicing the tape from the box	the man is slicing the tape from the box	SEMEVAL	SEMEVAL	TEST
3167	A kid is practicing with an instrument	A kid is playing an instrument	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a kid is playing an instrument	a kid is playing an instrument	SEMEVAL	SEMEVAL	TEST
3170	There is no young boy playing a wind instrument	A young boy is playing a wind instrument	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	a young boy is playing a wind instrument	a young boy is playing a wind instrument	SEMEVAL	SEMEVAL	TRAIN
3175	A young boy is playing a wind instrument	A kid is playing an instrument	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a kid is playing an instrument	a young boy is playing a wind instrument	SEMEVAL	SEMEVAL	TEST
3176	A man is slowly trekking in the woods	A man is trekking in the woods	ENTAILMENT	4.9	A_entails_B	B_neutral_A	a man is tracking in the wood	a man is tracking in the wood	SEMEVAL	SEMEVAL	TEST
3178	The man is cheerfully hiking in the woods	The man is hiking in the woods	ENTAILMENT	4.8	A_entails_B	B_neutral_A	the man is hiking in the woods	the man is hiking in the woods	SEMEVAL	SEMEVAL	TEST
3179	The man is hiking in the woods	The man is not hiking in the woods	CONTRADICTION	4.4	A_contradicts_B	B_contradicts_A	the man is hiking in the woods	the man is hiking in the woods	SEMEVAL	SEMEVAL	TEST
3180	The man is cheerfully hiking in the woods	A man is trekking in the woods	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a man is tracking in the wood	the man is hiking in the woods	SEMEVAL	SEMEVAL	TEST
3182	A man is slowly trekking in the woods	The man is hiking in the woods	ENTAILMENT	4.5	A_entails_B	B_neutral_A	the man is hiking in the woods	a man is tracking in the wood	SEMEVAL	SEMEVAL	TRAIN
3184	A man is trekking in the woods	The man is hiking in the woods	ENTAILMENT	4.7	A_entails_B	B_entails_A	a man is tracking in the wood	the man is hiking in the woods	SEMEVAL	SEMEVAL	TEST
3185	The man is slicing a tomato	A man is slicing a tomato	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is slicing a tomato	a man is slicing a tomato	SEMEVAL	SEMEVAL	TEST
3187	A woman is slicing a carrot	A woman is cutting a carrot	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is slicing a carrot	a woman is slicing a carrot	SEMEVAL	SEMEVAL	TRAIN
3194	A lady is mixing a meat mixture in a bowl	A lady is mixing a mixture of meat in a bowl	ENTAILMENT	5	A_entails_B	B_entails_A	a lady mixed up a meat mixture in bowl	a lady mixed up a meat mixture in bowl	SEMEVAL	SEMEVAL	TEST
3195	There is no lady mixing a meat mixture in a bowl	A lady is mixing a meat mixture in a bowl	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a lady mixed up a meat mixture in bowl	a lady mixed up a meat mixture in bowl	SEMEVAL	SEMEVAL	TEST
3196	The lady is stirring meat in a bowl	The woman is stirring meat in a bowl	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is stirring meat in a bowl	a woman is stirring meat in a bowl	SEMEVAL	SEMEVAL	TEST
3197	The woman is stirring meat in a bowl	The woman is not stirring meat in a bowl	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a woman is stirring meat in a bowl	a woman is stirring meat in a bowl	SEMEVAL	SEMEVAL	TEST
3198	The lady is stirring meat in a bowl	A lady is mixing a meat mixture in a bowl	ENTAILMENT	4.4	A_entails_B	B_entails_A	a lady mixed up a meat mixture in bowl	a woman is stirring meat in a bowl	SEMEVAL	SEMEVAL	TEST
3199	A lady is mixing a meat mixture in a bowl	The woman is not stirring meat in a bowl	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a lady mixed up a meat mixture in bowl	a woman is stirring meat in a bowl	SEMEVAL	SEMEVAL	TEST
3200	The woman is stirring meat in a bowl	A lady is mixing a mixture of meat in a bowl	ENTAILMENT	4.7	A_entails_B	B_entails_A	a woman is stirring meat in a bowl	a lady mixed up a meat mixture in bowl	SEMEVAL	SEMEVAL	TRAIN
3201	The woman is stirring meat in a bowl	There is no lady mixing a meat mixture in a bowl	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	a woman is stirring meat in a bowl	a lady mixed up a meat mixture in bowl	SEMEVAL	SEMEVAL	TRAIN
3202	A lady is mixing a meat mixture in a bowl	The woman is stirring meat in a bowl	ENTAILMENT	4.6	A_entails_B	B_entails_A	a lady mixed up a meat mixture in bowl	a woman is stirring meat in a bowl	SEMEVAL	SEMEVAL	TRAIN
3203	A lemon is being squeezed by a woman	A woman is squeezing a lemon	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is squeezing a lemon	a woman is squeezing a lemon	SEMEVAL	SEMEVAL	TRAIN
3205	The woman is squeezing juice out of a lemon	A woman is squeezing juice out of a lemon	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is squeezing juice out of a lemon	a woman is squeezing juice out of a lemon	SEMEVAL	SEMEVAL	TEST
3206	A woman is squeezing juice out of a lemon	There is no woman squeezing juice out of a lemon	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a woman is squeezing juice out of a lemon	a woman is squeezing juice out of a lemon	SEMEVAL	SEMEVAL	TEST
3207	A woman is squeezing a lemon	The woman is squeezing juice out of a lemon	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is squeezing a lemon	a woman is squeezing juice out of a lemon	SEMEVAL	SEMEVAL	TEST
3208	There is no woman squeezing juice out of a lemon	A woman is squeezing a lemon	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a woman is squeezing juice out of a lemon	a woman is squeezing a lemon	SEMEVAL	SEMEVAL	TRAIN
3209	A woman is squeezing juice out of a lemon	A lemon is being squeezed by a woman	ENTAILMENT	4.6	A_entails_B	B_entails_A	a woman is squeezing juice out of a lemon	a woman is squeezing a lemon	SEMEVAL	SEMEVAL	TEST
3211	A woman is squeezing juice out of a lemon	A woman is squeezing a lemon	ENTAILMENT	4.8	A_entails_B	B_neutral_A	a woman is squeezing juice out of a lemon	a woman is squeezing a lemon	SEMEVAL	SEMEVAL	TEST
3212	A kitten is playing with a blue rope toy	A kitten is playing with a toy made of blue rope	ENTAILMENT	4.8	A_entails_B	B_entails_A	a kitten is playing with a blue rope toy	a kitten is playing with a blue rope toy	SEMEVAL	SEMEVAL	TEST
3214	The little cat is playing with a toy	The kitten is playing with a toy	ENTAILMENT	4.8	A_entails_B	B_entails_A	a kitten is playing with a toy	a kitten is playing with a toy	SEMEVAL	SEMEVAL	TRAIN
3215	The kitten is not playing with a toy	The kitten is playing with a toy	CONTRADICTION	2.4	A_contradicts_B	B_contradicts_A	a kitten is playing with a toy	a kitten is playing with a toy	SEMEVAL	SEMEVAL	TEST
3216	A kitten is playing with a blue rope toy	The little cat is playing with a toy	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a kitten is playing with a blue rope toy	a kitten is playing with a toy	SEMEVAL	SEMEVAL	TEST
3217	A kitten is playing with a blue rope toy	The kitten is not playing with a toy	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a kitten is playing with a toy	a kitten is playing with a blue rope toy	SEMEVAL	SEMEVAL	TRAIN
3218	A kitten is playing with a toy made of blue rope	The kitten is playing with a toy	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a kitten is playing with a toy	a kitten is playing with a blue rope toy	SEMEVAL	SEMEVAL	TRAIN
3220	A kitten is playing with a blue rope toy	The kitten is playing with a toy	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a kitten is playing with a blue rope toy	a kitten is playing with a toy	SEMEVAL	SEMEVAL	TEST
3221	A boy is fearfully walking across a bridge	A boy is walking across a bridge	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a boy is walking across a bridge	a boy is walking across a bridge	SEMEVAL	SEMEVAL	TRAIN
3222	There is no boy walking across a bridge	A boy is walking across a bridge	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a boy is walking across a bridge	a boy is walking across a bridge	SEMEVAL	SEMEVAL	TRIAL
3223	A man is walking slowly across a rope bridge	A man is walking slowly across a bridge made of rope	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is walking slowly across a rope bridge	a man is walking slowly across a rope bridge	SEMEVAL	SEMEVAL	TRAIN
3230	A boy is hanging a fishing rod and running in front of a fish 	A boy is hanging a rod for fishing and running in front of a fish	ENTAILMENT	5	A_entails_B	B_entails_A	a boy is running in front of fish hanging on fishing rod	a boy is running in front of fish hanging on fishing rod	SEMEVAL	SEMEVAL	TRAIN
3231	There is no boy hanging a fishing rod and running in front of a fish	A boy is hanging a fishing rod and running in front of a fish 	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a boy is running in front of fish hanging on fishing rod	a boy is running in front of fish hanging on fishing rod	SEMEVAL	SEMEVAL	TEST
3233	A boy is running away from the fishing line	A boy is running towards the fishing line	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a boy runs away from his fishing line	a boy runs away from his fishing line	SEMEVAL	SEMEVAL	TEST
3239	The squirrel is running in circles	A squirrel is running in circles	ENTAILMENT	4.6	A_entails_B	B_entails_A	a squirrel runs in circles	a squirrel runs in circles	SEMEVAL	SEMEVAL	TEST
3240	A squirrel is running in circles	The squirrel is not running in circles	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a squirrel runs in circles	a squirrel runs in circles	SEMEVAL	SEMEVAL	TEST
3241	An animal is running tiredly in circles	An animal is running in circles	ENTAILMENT	4.3	A_entails_B	B_neutral_A	an animal run in circles	an animal run in circles	SEMEVAL	SEMEVAL	TEST
3245	The squirrel is running in circles	An animal is running in circles	ENTAILMENT	4.3	A_entails_B	B_neutral_A	an animal run in circles	a squirrel runs in circles	SEMEVAL	SEMEVAL	TEST
3247	A squirrel is running in circles	An animal is running in circles	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a squirrel runs in circles	an animal run in circles	SEMEVAL	SEMEVAL	TEST
3248	A woman is boiling eggs	Eggs are being boiled by a woman	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman boils eggs	a woman boils eggs	SEMEVAL	SEMEVAL	TRAIN
3250	A woman is placing two eggs into a pot of water	A woman is putting two eggs into a pot of water	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman places two eggs into a pot of water	a woman places two eggs into a pot of water	SEMEVAL	SEMEVAL	TRIAL
3256	A woman is placing two eggs into a pot of water	A woman is boiling eggs	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a woman boils eggs	a woman places two eggs into a pot of water	SEMEVAL	SEMEVAL	TRAIN
3257	A man is playing the guitar	The man is playing the guitar	ENTAILMENT	5	A_entails_B	B_entails_A	a man is playing the guitar	a man is playing the guitar	SEMEVAL	SEMEVAL	TRAIN
3261	A man is playing the guitar	A guitar is being played by a man	ENTAILMENT	5	A_entails_B	B_entails_A	a man is playing the guitar	a man plays the guitar	SEMEVAL	SEMEVAL	TRAIN
3263	The man is playing the guitar	A man is playing the guitar	ENTAILMENT	5	A_entails_B	B_entails_A	a man plays the guitar	a man is playing the guitar	SEMEVAL	SEMEVAL	TEST
3264	A man is playing the guitar	Nobody is playing the guitar	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a man plays the guitar	a man is playing the guitar	SEMEVAL	SEMEVAL	TRAIN
3266	A person is kicking a ball for a soccer game between somebody's feet	A person is kicking a soccer ball between their feet	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a person is kicking a soccer ball back and forth between his feet	a person is kicking a soccer ball back and forth between his feet	SEMEVAL	SEMEVAL	TEST
3269	The soccer player is not kicking the ball between somebody's legs	The soccer player is kicking the ball between somebody's legs	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	the soccer player kicked the ball side to side between his legs	the soccer player kicked the ball side to side between his legs	SEMEVAL	SEMEVAL	TEST
3272	The soccer player is kicking the ball between somebody's legs	A person is kicking a ball for a soccer game between somebody's feet	ENTAILMENT	4.2	A_entails_B	B_neutral_A	the soccer player kicked the ball side to side between his legs	a person is kicking a soccer ball back and forth between his feet	SEMEVAL	SEMEVAL	TRAIN
3273	There is no person kicking a soccer ball between somebody's feet	The soccer player is kicking the ball between somebody's legs	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a person is kicking a soccer ball back and forth between his feet	the soccer player kicked the ball side to side between his legs	SEMEVAL	SEMEVAL	TRAIN
3275	A child is running in and out of the waves of the ocean	A child is running in and out of the ocean waves	ENTAILMENT	4.9	A_entails_B	B_entails_A	a child runs into and out of the ocean waves	a child runs into and out of the ocean waves	SEMEVAL	SEMEVAL	TRIAL
3278	The young boy is running through the ocean waves	The young boy is not running through the ocean waves	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a young boy is running toward and from the ocean waves	a young boy is running toward and from the ocean waves	SEMEVAL	SEMEVAL	TRAIN
3283	The young boy is running through the ocean waves	A child is running in and out of the waves of the ocean	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a young boy is running toward and from the ocean waves	a child runs into and out of the ocean waves	SEMEVAL	SEMEVAL	TRAIN
3285	The young boy is running through the ocean waves	A child is running in and out of the ocean waves	ENTAILMENT	4	A_entails_B	B_neutral_A	a child runs into and out of the ocean waves	a young boy is running toward and from the ocean waves	SEMEVAL	SEMEVAL	TRAIN
3286	A woman is coating a pork chop	A cook is coating a pork chop	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a woman is coating a pork chop	a woman is coating a pork chop	SEMEVAL	SEMEVAL	TRAIN
3287	A woman is coating a pork chop	There is no woman coating a pork chop	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a woman is coating a pork chop	a woman is coating a pork chop	SEMEVAL	SEMEVAL	TRAIN
3288	A woman is grating carrots	Carrots are being grated by a woman	ENTAILMENT	5	A_entails_B	B_entails_A	a woman is grating carrots	a woman is grating carrots	SEMEVAL	SEMEVAL	TRAIN
3295	A man and a woman are walking through the woods	The man and the woman are walking through the woods	ENTAILMENT	5	A_entails_B	B_entails_A	a man and a woman walk through the woods	a man and a woman walk through the woods	SEMEVAL	SEMEVAL	TEST
3297	A man is walking a woman through the woods	A man and a woman are walking through the woods	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a man and a woman walk through the woods	a man and a woman walk through the woods	SEMEVAL	SEMEVAL	TEST
3298	The man and woman are strolling	The man and woman are walking	ENTAILMENT	4.5	A_entails_B	B_entails_A	the man and woman are walking	the man and woman are walking	SEMEVAL	SEMEVAL	TRAIN
3299	The man and woman are not walking	The man and woman are walking	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	the man and woman are walking	the man and woman are walking	SEMEVAL	SEMEVAL	TRAIN
3301	The man and woman are not walking	A man and a woman are walking through the woods	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	a man and a woman walk through the woods	the man and woman are walking	SEMEVAL	SEMEVAL	TEST
3302	The man and the woman are walking through the woods	The man and woman are walking	ENTAILMENT	4.2	A_entails_B	B_neutral_A	the man and woman are walking	a man and a woman walk through the woods	SEMEVAL	SEMEVAL	TEST
3304	A man is walking a woman through the woods	The man and woman are walking	ENTAILMENT	4	A_entails_B	B_neutral_A	the man and woman are walking	a man and a woman walk through the woods	SEMEVAL	SEMEVAL	TRAIN
3305	A man and a woman are walking through the woods	The man and woman are walking	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a man and a woman walk through the woods	the man and woman are walking	SEMEVAL	SEMEVAL	TEST
3306	An airplane is swiftly flying through the air	An airplane is flying through the air	ENTAILMENT	4.4	A_entails_B	B_neutral_A	an airplane is flying in the air	an airplane is flying in the air	SEMEVAL	SEMEVAL	TEST
3307	An airplane is flying through the air	An airplane is being stationed on the ground	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	an airplane is flying in the air	an airplane is flying in the air	SEMEVAL	SEMEVAL	TEST
3309	The south African plane is flying in a blue sky	The south African plane is not flying in a blue sky	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a south african airways plane is flying in a blue sky	a south african airways plane is flying in a blue sky	SEMEVAL	SEMEVAL	TEST
3314	The south African plane is flying in a blue sky	An airplane is flying through the air	ENTAILMENT	3.9	A_entails_B	B_neutral_A	an airplane is flying in the air	a south african airways plane is flying in a blue sky	SEMEVAL	SEMEVAL	TRAIN
3316	There is no woman cooking a breaded pork chop	A woman is cooking a breaded pork chop	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a woman is cooking a breaded pork chop	a woman is cooking a breaded pork chop	SEMEVAL	SEMEVAL	TRAIN
3317	The woman is frying a chop of breaded pork	The woman is frying a breaded pork chop	ENTAILMENT	4.7	A_entails_B	B_entails_A	the woman is frying a breaded pork chop	the woman is frying a breaded pork chop	SEMEVAL	SEMEVAL	TEST
3318	The woman is frying a breaded pork chop	The woman is not frying a breaded pork chop	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	the woman is frying a breaded pork chop	the woman is frying a breaded pork chop	SEMEVAL	SEMEVAL	TEST
3320	A woman is cooking a breaded pork chop	The woman is frying a chop of breaded pork	ENTAILMENT	4.735	A_entails_B	B_entails_A	a woman is cooking a breaded pork chop	the woman is frying a breaded pork chop	SEMEVAL	SEMEVAL	TEST
3324	There is no woman cooking a breaded pork chop	The woman is frying a breaded pork chop	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	the woman is frying a breaded pork chop	a woman is cooking a breaded pork chop	SEMEVAL	SEMEVAL	TRAIN
3325	The woman is frying a breaded pork chop	A woman is cooking a breaded pork chop	ENTAILMENT	4.7	A_entails_B	B_neutral_A	the woman is frying a breaded pork chop	a woman is cooking a breaded pork chop	SEMEVAL	SEMEVAL	TRAIN
3326	The man is slicing bread	Bread is being sliced by the man	ENTAILMENT	4.9	A_entails_B	B_entails_A	the man is slicing bread	the man is slicing bread	SEMEVAL	SEMEVAL	TEST
3328	The woman is slicing herbs	A woman is slicing herbs	ENTAILMENT	4.9	A_entails_B	B_entails_A	the woman is slicing herbs	the woman is slicing herbs	SEMEVAL	SEMEVAL	TEST
3329	The woman is slicing herbs	The woman is not slicing herbs	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	the woman is slicing herbs	the woman is slicing herbs	SEMEVAL	SEMEVAL	TRAIN
3335	A man is dancing on a roof 	A person is dancing on a roof	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a man is on a roof dancing	a man is on a roof dancing	SEMEVAL	SEMEVAL	TEST
3337	A man is standing on the top of a roof and playing a violin	A man is standing on a roof top and playing a violin	ENTAILMENT	4.7	A_entails_B	B_entails_A	a man is standing on a roof top playing a violin	a man is standing on a roof top playing a violin	SEMEVAL	SEMEVAL	TEST
3338	There is no man standing on a roof top and playing a violin	A man is standing on a roof top and playing a violin	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a man is standing on a roof top playing a violin	a man is standing on a roof top playing a violin	SEMEVAL	SEMEVAL	TRIAL
3344	A man is standing on a roof top and playing a violin	A man is standing on a roof	ENTAILMENT	4	A_entails_B	B_neutral_A	a man is standing on a roof top playing a violin	a man is on a roof dancing	SEMEVAL	SEMEVAL	TRAIN
3347	There is no one typing	Someone is typing	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	someone is typing	someone is typing	SEMEVAL	SEMEVAL	TRAIN
