pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set
843,A woman with pigtails is climbing a rock wall,A woman with a ponytail is climbing a wall of rock,NEUTRAL,4.2,A_neutral_B,B_neutral_A,a woman with a ponytail climbing a rockwall,a woman with a ponytail climbing a rockwall,FLICKR,FLICKR,TEST
845,A woman with a ponytail is climbing a wall of rock,A woman is tailing a pony near a rock climbing wall,NEUTRAL,2.9,A_neutral_B,B_neutral_A,a woman with a ponytail climbing a rockwall,a woman with a ponytail climbing a rockwall,FLICKR,FLICKR,TRAIN
846,A man with equipment used for climbing is hanging from a white vertical rock.,A woman with pigtails is climbing a rock wall,NEUTRAL,2.1,A_neutral_B,B_neutral_A,A man with rock climbing equipment is hanging from a vertical white rock.,a woman with a ponytail climbing a rockwall,FLICKR,FLICKR,TRAIN
847,A man with equipment used for climbing is hanging from a white vertical rock.,A woman with a ponytail is climbing down a wall of rock,NEUTRAL,2.7,A_neutral_B,B_neutral_A,A man with rock climbing equipment is hanging from a vertical white rock.,a woman with a ponytail climbing a rockwall,FLICKR,FLICKR,TEST
848,A woman is tailing a pony near a rock climbing wall,A man with equipment used for climbing is hanging from a white vertical rock.,NEUTRAL,1.8,A_neutral_B,B_neutral_A,A man with rock climbing equipment is hanging from a vertical white rock.,a woman with a ponytail climbing a rockwall,FLICKR,FLICKR,TRAIN
849,A woman with a ponytail is climbing a wall of rock,A man with climbing equipment is hanging from a rock which is vertical and white,NEUTRAL,3.1,A_neutral_B,B_neutral_A,a woman with a ponytail climbing a rockwall,A man with rock climbing equipment is hanging from a vertical white rock.,FLICKR,FLICKR,TEST
850,A man with equipment used for climbing is under a vertical white rock,A woman with a ponytail is climbing a wall of rock,NEUTRAL,2.7,A_neutral_B,B_neutral_A,a woman with a ponytail climbing a rockwall,A man with rock climbing equipment is hanging from a vertical white rock.,FLICKR,FLICKR,TEST
851,A woman with a ponytail is climbing a wall of rock,The climbing equipment to rescue a man is hanging from a white vertical rock,NEUTRAL,1.8,A_neutral_B,B_neutral_A,a woman with a ponytail climbing a rockwall,A man with rock climbing equipment is hanging from a vertical white rock.,FLICKR,FLICKR,TRAIN
852,A man with equipment used for climbing is hanging from a white vertical rock.,A woman with a ponytail is climbing a wall of rock,NEUTRAL,2.7,A_neutral_B,B_neutral_A,A man with rock climbing equipment is hanging from a vertical white rock.,a woman with a ponytail climbing a rockwall,FLICKR,FLICKR,TRAIN
855,A black and a white dog are joyfully running on the grass,A black person in white is joyfully running with the dog on the grass,NEUTRAL,2.4,A_neutral_B,B_neutral_A,A black and a white dog are running on the grass.,A black and a white dog are running on the grass.,FLICKR,FLICKR,TRAIN
857,One white dog and one black one are sitting side by side on the grass,One white dog and one black one are running side by side on the grass,NEUTRAL,3.7,A_neutral_B,B_neutral_A,A white dog and a black dog running side by side on the grass while onlookers watch.,A white dog and a black dog running side by side on the grass while onlookers watch.,FLICKR,FLICKR,TRAIN
862,A black person in white is joyfully running with the dog on the grass,One white dog and one black one are running side by side on the grass,NEUTRAL,2.3,A_neutral_B,B_neutral_A,A white dog and a black dog running side by side on the grass while onlookers watch.,A black and a white dog are running on the grass.,FLICKR,FLICKR,TRAIN
863,A black and a white dog are joyfully running on the grass,One white dog and one black one are running side by side on the grass,NEUTRAL,4.1,A_neutral_B,B_neutral_A,A black and a white dog are running on the grass.,A white dog and a black dog running side by side on the grass while onlookers watch.,FLICKR,FLICKR,TEST
866,Many people are skating in an ice park,A lot of people are in an ice skating park,NEUTRAL,3.9,A_neutral_B,B_neutral_A,An outdoor ice skating rink full of people.,An outdoor ice skating rink full of people.,FLICKR,FLICKR,TRAIN
869,An ice skating rink placed outdoors is full of people,An ice skater is outdoors performing on a rink full of people,NEUTRAL,4,A_neutral_B,B_neutral_A,An ice skating park in winter with many people.,An ice skating park in winter with many people.,FLICKR,FLICKR,TRAIN
872,A lot of people are in an ice skating park,An ice skater is outdoors performing on a rink full of people,NEUTRAL,3.5,A_neutral_B,B_neutral_A,An outdoor ice skating rink full of people.,An ice skating park in winter with many people.,FLICKR,FLICKR,TRAIN
879,A girl is raising a blue uniform with her arm,A girl in a uniform which is blue is raising her arm.,NEUTRAL,3.3,A_neutral_B,B_neutral_A,A girl in a blue uniform raises her arm.,A girl in a blue uniform raises her arm.,FLICKR,FLICKR,TRAIN
882,The girl in the blue and white uniform is cheering,The girl is cheering the man in the blue and white uniform,NEUTRAL,3.1,A_neutral_B,B_neutral_A,Girl in blue and white uniform doing cheers,Girl in blue and white uniform doing cheers,FLICKR,FLICKR,TRIAL
883,Some cheers are being performed by the girl in the blue and white uniform,A girl in a uniform which is blue is raising her arm.,NEUTRAL,4.2,A_neutral_B,B_neutral_A,A girl in a blue uniform raises her arm.,Girl in blue and white uniform doing cheers,FLICKR,FLICKR,TRAIN
884,A girl in a uniform which is blue is raising her arm.,The girl in the blue and white uniform isn't cheering,NEUTRAL,2.7,A_neutral_B,B_neutral_A,A girl in a blue uniform raises her arm.,Girl in blue and white uniform doing cheers,FLICKR,FLICKR,TEST
885,A girl in a uniform which is blue is raising her arm.,The girl is cheering the man in the blue and white uniform,NEUTRAL,3.3,A_neutral_B,B_neutral_A,A girl in a blue uniform raises her arm.,Girl in blue and white uniform doing cheers,FLICKR,FLICKR,TEST
886,A girl in a uniform which is blue is quickly raising her arm,The girl in the blue and white uniform is cheering,NEUTRAL,3.8,A_neutral_B,B_neutral_A,Girl in blue and white uniform doing cheers,A girl in a blue uniform raises her arm.,FLICKR,FLICKR,TEST
887,The girl in the blue and white uniform is cheering,A girl in a uniform which is blue is lowering her arm,NEUTRAL,3.4,A_neutral_B,B_neutral_A,Girl in blue and white uniform doing cheers,A girl in a blue uniform raises her arm.,FLICKR,FLICKR,TRAIN
888,A girl is raising a blue uniform with her arm,The girl in the blue and white uniform is cheering,NEUTRAL,3.2,A_neutral_B,B_neutral_A,Girl in blue and white uniform doing cheers,A girl in a blue uniform raises her arm.,FLICKR,FLICKR,TRAIN
889,A girl in a uniform which is blue is raising her arm.,The girl in the blue and white uniform is cheering,NEUTRAL,3.3,A_neutral_B,B_neutral_A,A girl in a blue uniform raises her arm.,Girl in blue and white uniform doing cheers,FLICKR,FLICKR,TRAIN
895,People are far from a beach full of sand by the ocean and are suffering from the sunny day,A bunch of people is on the shore,NEUTRAL,2.8,A_neutral_B,B_neutral_A,A bunch of people at the beach.,People are enjoying a sunny day on a sandy beach by the ocean.,FLICKR,FLICKR,TRAIN
896,A bunch of guys is on the shore,People are on a beach full of sand by the ocean and are enjoying a sunny day,NEUTRAL,3.2,A_neutral_B,B_neutral_A,People are enjoying a sunny day on a sandy beach by the ocean.,A bunch of people at the beach.,FLICKR,FLICKR,TEST
903,The man is getting off a motorcycle onto ground which is mostly barren,The man is doing a wheelie with a motorcycle on ground which is mostly barren,NEUTRAL,3.6,A_neutral_B,B_neutral_A,The man is doing a wheelie with a motorcycle in mostly barren ground,The man is doing a wheelie with a motorcycle in mostly barren ground,FLICKR,FLICKR,TEST
904,The man is doing a wheelie with a motorcycle on ground which is mostly barren,The man is on ground which is mostly barren filming a wheelie done with a motorcycle.,NEUTRAL,3.5,A_neutral_B,B_neutral_A,The man is doing a wheelie with a motorcycle in mostly barren ground,The man is doing a wheelie with a motorcycle in mostly barren ground,FLICKR,FLICKR,TRAIN
905,The man is doing a wheelie with a motorbike in a field which is mostly barren,A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a man in a blue jumpsuit popping a wheelie on a motorcycle.,The man is doing a wheelie with a motorcycle in mostly barren ground,FLICKR,FLICKR,TEST
906,A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle,The man is getting off a motorcycle onto ground which is mostly barren,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a man in a blue jumpsuit popping a wheelie on a motorcycle.,The man is doing a wheelie with a motorcycle in mostly barren ground,FLICKR,FLICKR,TRAIN
907,The man is on ground which is mostly barren filming a wheelie done with a motorcycle.,A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle,NEUTRAL,2.6,A_neutral_B,B_neutral_A,a man in a blue jumpsuit popping a wheelie on a motorcycle.,The man is doing a wheelie with a motorcycle in mostly barren ground,FLICKR,FLICKR,TEST
908,A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle,The man is doing a wheelie with a motorcycle on ground which is mostly barren,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a man in a blue jumpsuit popping a wheelie on a motorcycle.,The man is doing a wheelie with a motorcycle in mostly barren ground,FLICKR,FLICKR,TRAIN
910,The man is doing a wheelie with a motorcycle on ground which is mostly barren,A courageous performer is doing a wheelie with a motorcycle over a man in a blue jumpsuit,NEUTRAL,3.6,A_neutral_B,B_neutral_A,The man is doing a wheelie with a motorcycle in mostly barren ground,a man in a blue jumpsuit popping a wheelie on a motorcycle.,FLICKR,FLICKR,TRAIN
911,The man is doing a wheelie with a motorcycle on ground which is mostly barren,A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle,NEUTRAL,3.7,A_neutral_B,B_neutral_A,a man in a blue jumpsuit popping a wheelie on a motorcycle.,The man is doing a wheelie with a motorcycle in mostly barren ground,FLICKR,FLICKR,TEST
915,Two people are arguing near a crowd,Two people are kissing near a crowd,NEUTRAL,3,A_neutral_B,B_neutral_A,Two people kiss near a crowd.,Two people kiss near a crowd.,FLICKR,FLICKR,TRAIN
916,A nearby throng of people are kissing two by two,Two people are kissing near a crowd,NEUTRAL,3.8,A_neutral_B,B_neutral_A,Two people kiss near a crowd.,Two people kiss near a crowd.,FLICKR,FLICKR,TEST
917,Two people are passionately kissing near a crowd,A woman is being kissed by a man,NEUTRAL,4,A_neutral_B,B_neutral_A,a man is kissing a woman.,Two people kiss near a crowd.,FLICKR,FLICKR,TRAIN
918,Two people are arguing near a crowd,A woman is being kissed by a man,NEUTRAL,1.1,A_neutral_B,B_neutral_A,a man is kissing a woman.,Two people kiss near a crowd.,FLICKR,FLICKR,TEST
919,A nearby throng of people are kissing two by two,A woman is being kissed by a man,NEUTRAL,3.15,A_neutral_B,B_neutral_A,a man is kissing a woman.,Two people kiss near a crowd.,FLICKR,FLICKR,TEST
920,Two people are kissing near a crowd,A lady is being kissed by a man,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a man is kissing a woman.,Two people kiss near a crowd.,FLICKR,FLICKR,TRAIN
921,There is no woman being kissed by a man,Two people are kissing near a crowd,NEUTRAL,3.1,A_neutral_B,B_neutral_A,Two people kiss near a crowd.,a man is kissing a woman.,FLICKR,FLICKR,TEST
922,Two people are kissing near a crowd,A woman is being kissed by a man,NEUTRAL,4,A_neutral_B,B_neutral_A,Two people kiss near a crowd.,a man is kissing a woman.,FLICKR,FLICKR,TRAIN
925,A bubble blew dyeing the girl's shirt red.,The girl in the red shirt is blowing a bubble ,NEUTRAL,2.965,A_neutral_B,B_neutral_A,girl in red shirt blowing a bubble,girl in red shirt blowing a bubble,FLICKR,FLICKR,TEST
928,The girl who is young is blowing a bubble that is huge,The girl in the red shirt is blowing a bubble ,NEUTRAL,4,A_neutral_B,B_neutral_A,The young girl blows a huge bubble.,girl in red shirt blowing a bubble,FLICKR,FLICKR,TEST
929,The young girl is blowing a bubble that is very small,The girl in the red shirt is blowing a bubble ,NEUTRAL,3.8,A_neutral_B,B_neutral_A,girl in red shirt blowing a bubble,The young girl blows a huge bubble.,FLICKR,FLICKR,TEST
931,The young girl is blowing a bubble that is huge,The girl in a dyed red shirt isn't blowing a bubble,NEUTRAL,3.3,A_neutral_B,B_neutral_A,The young girl blows a huge bubble.,girl in red shirt blowing a bubble,FLICKR,FLICKR,TRAIN
932,A bubble blew dyeing the girl's shirt red.,The young girl is blowing a bubble that is huge,NEUTRAL,3,A_neutral_B,B_neutral_A,The young girl blows a huge bubble.,girl in red shirt blowing a bubble,FLICKR,FLICKR,TRAIN
933,The girl in the red shirt is blowing a bubble ,The young girl is blowing a bubble that is huge,NEUTRAL,3.8,A_neutral_B,B_neutral_A,girl in red shirt blowing a bubble,The young girl blows a huge bubble.,FLICKR,FLICKR,TRIAL
936,A young child is wearing green boots and playing in a puddle full of mud,Some green boots in a puddle full of mud are targeted by a playful young child wearing a scarf,NEUTRAL,3,A_neutral_B,B_neutral_A,a young child wearing green boots playing in a mud puddle,a young child wearing green boots playing in a mud puddle,FLICKR,FLICKR,TRAIN
939,A little boy is jumping into a puddle on the street,A little boy's jumper is in a puddle in the street,NEUTRAL,3.4,A_neutral_B,B_neutral_A,The little boy is jumping into a puddle on the street.,The little boy is jumping into a puddle on the street.,FLICKR,FLICKR,TEST
940,A young child is wearing green boots and playing in a puddle full of mud,A little boy is jumping into a puddle in the street,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a young child wearing green boots playing in a mud puddle,The little boy is jumping into a puddle on the street.,FLICKR,FLICKR,TRAIN
941,A young child is wearing green boots and playing in a puddle full of mud,A little boy is getting out of a puddle in the street,NEUTRAL,3.2,A_neutral_B,B_neutral_A,a young child wearing green boots playing in a mud puddle,The little boy is jumping into a puddle on the street.,FLICKR,FLICKR,TEST
942,A little boy's jumper is in a puddle in the street,A young child is wearing green boots and playing in a puddle full of mud,NEUTRAL,2.6,A_neutral_B,B_neutral_A,a young child wearing green boots playing in a mud puddle,The little boy is jumping into a puddle on the street.,FLICKR,FLICKR,TEST
943,A little boy is jumping into a puddle on the street,A young child is wearing boots made of green rubber and playing in a puddle full of mud,NEUTRAL,4.2,A_neutral_B,B_neutral_A,The little boy is jumping into a puddle on the street.,a young child wearing green boots playing in a mud puddle,FLICKR,FLICKR,TRAIN
944,A young child is barefoot and is walking past a puddle full of mud,A little boy is jumping into a puddle on the street,NEUTRAL,2.9,A_neutral_B,B_neutral_A,The little boy is jumping into a puddle on the street.,a young child wearing green boots playing in a mud puddle,FLICKR,FLICKR,TRAIN
945,Some green boots in a puddle full of mud are targeted by a playful young child wearing a scarf,A little boy is jumping into a puddle on the street,NEUTRAL,2.6,A_neutral_B,B_neutral_A,The little boy is jumping into a puddle on the street.,a young child wearing green boots playing in a mud puddle,FLICKR,FLICKR,TRAIN
946,A young child is wearing green boots and playing in a puddle full of mud,A little boy is jumping into a puddle on the street,NEUTRAL,3.8,A_neutral_B,B_neutral_A,a young child wearing green boots playing in a mud puddle,The little boy is jumping into a puddle on the street.,FLICKR,FLICKR,TEST
949,Two toddlers are eating on a really small wagon full of corndogs ,Two toddlers are eating corndogs in a wagon which is really small,NEUTRAL,3.9,A_neutral_B,B_neutral_A,Two toddlers are eating corndogs in a small wagon or bin.,Two toddlers are eating corndogs in a small wagon or bin.,FLICKR,FLICKR,TRAIN
952,Two young kids are playing with a man eating corndogs,Two young kids are eating corndogs,NEUTRAL,3.9,A_neutral_B,B_neutral_A,two young children eat corndogs.,two young children eat corndogs.,FLICKR,FLICKR,TEST
955,Two young kids are playing with a man eating corndogs,Two toddlers are eating corndogs in a wagon which is really small,NEUTRAL,3.3,A_neutral_B,B_neutral_A,Two toddlers are eating corndogs in a small wagon or bin.,two young children eat corndogs.,FLICKR,FLICKR,TEST
957,Two toddlers are sleeping in a wagon which is really small,Two young kids are eating corndogs,NEUTRAL,1.6,A_neutral_B,B_neutral_A,two young children eat corndogs.,Two toddlers are eating corndogs in a small wagon or bin.,FLICKR,FLICKR,TRAIN
958,Two toddlers are eating on a really small wagon full of corndogs ,Two young kids are eating corndogs,NEUTRAL,3,A_neutral_B,B_neutral_A,two young children eat corndogs.,Two toddlers are eating corndogs in a small wagon or bin.,FLICKR,FLICKR,TEST
962,A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face,A man in a purple shirt is dying another shirt black which has a man looking at a dog doing a funny face painted on it.,NEUTRAL,3,A_neutral_B,B_neutral_A,a man in a purple shirt is looking at a man in a black shirt who is pulling a funny face.,a man in a purple shirt is looking at a man in a black shirt who is pulling a funny face.,FLICKR,FLICKR,TRAIN
968,A man is posing to be watched by another man,A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a man in a purple shirt is looking at a man in a black shirt who is pulling a funny face.,a man watching another man DOA kissing pose,FLICKR,FLICKR,TEST
970,A man doing a pose is being watched by another man,A man in a shirt dyed purple is walking away from a man in a black shirt who is serious,NEUTRAL,2.8,A_neutral_B,B_neutral_A,a man watching another man DOA kissing pose,a man in a purple shirt is looking at a man in a black shirt who is pulling a funny face.,FLICKR,FLICKR,TRAIN
971,A man doing a pose is being watched by another man,A man in a purple shirt is dying another shirt black which has a man looking at a dog doing a funny face painted on it.,NEUTRAL,1.9,A_neutral_B,B_neutral_A,a man watching another man DOA kissing pose,a man in a purple shirt is looking at a man in a black shirt who is pulling a funny face.,FLICKR,FLICKR,TEST
975,A horse is tossing the cowboy wearing pants of blue and red color,The cowboy is tossing the blue and red pants towards the horse,NEUTRAL,2.9,A_neutral_B,B_neutral_A,Cowboy in blue and red pants getting bucked off a horse.,Cowboy in blue and red pants getting bucked off a horse.,FLICKR,FLICKR,TRAIN
978,A man is laying a cover over a wild horse that is falling on the track,A man is falling off a horse on a track and is laid in the wild,NEUTRAL,3,A_neutral_B,B_neutral_A,A man falls off his horse on a racetrack.,A man falls off his horse on a racetrack.,FLICKR,FLICKR,TRAIN
979,A man is abruptly falling off a horse on a track laid in the wild,A horse is tossing the cowboy wearing pants of blue and red color,NEUTRAL,3.4,A_neutral_B,B_neutral_A,Cowboy in blue and red pants getting bucked off a horse.,A man falls off his horse on a racetrack.,FLICKR,FLICKR,TRAIN
980,A man is getting on a horse on a track laid in the wild,A horse is tossing the cowboy wearing pants of blue and red color,NEUTRAL,2.1,A_neutral_B,B_neutral_A,A man falls off his horse on a racetrack.,Cowboy in blue and red pants getting bucked off a horse.,FLICKR,FLICKR,TRIAL
981,A horse is tossing the cowboy wearing pants of blue and red color,A man is laying a cover over a wild horse that is falling on the track,NEUTRAL,2.2,A_neutral_B,B_neutral_A,Cowboy in blue and red pants getting bucked off a horse.,A man falls off his horse on a racetrack.,FLICKR,FLICKR,TEST
982,The cowboy in blue and red pants is being tossed by a horse,A man is falling off a horse on a track and is laid in the wild,NEUTRAL,3.1,A_neutral_B,B_neutral_A,A man falls off his horse on a racetrack.,Cowboy in blue and red pants getting bucked off a horse.,FLICKR,FLICKR,TEST
983,There is no horse tossing the cowboy in red and blue pants,A man is falling off a horse on a track and is laid in the wild,NEUTRAL,2.6,A_neutral_B,B_neutral_A,A man falls off his horse on a racetrack.,Cowboy in blue and red pants getting bucked off a horse.,FLICKR,FLICKR,TEST
984,A man is falling off a horse on a track and is laid in the wild,The cowboy is tossing the blue and red pants towards the horse,NEUTRAL,2.2,A_neutral_B,B_neutral_A,A man falls off his horse on a racetrack.,Cowboy in blue and red pants getting bucked off a horse.,FLICKR,FLICKR,TRAIN
985,A man is falling off a horse on a track and is laid in the wild,A horse is tossing the cowboy wearing pants of blue and red color,NEUTRAL,2.7,A_neutral_B,B_neutral_A,Cowboy in blue and red pants getting bucked off a horse.,A man falls off his horse on a racetrack.,FLICKR,FLICKR,TRAIN
988,A talk about an adult and a boy is given in the amphitheater,An adult is in the amphitheater and is talking to a boy,NEUTRAL,3.1,A_neutral_B,B_neutral_A,A man in an ampetheater talking to a boy.,A man in an ampetheater talking to a boy.,FLICKR,FLICKR,TRIAL
991,The man and the boy are standing at the bottom of the stairs which are outdoors,The man is standing outdoor and the boy is falling over the bottom of the stairs,NEUTRAL,3.3,A_neutral_B,B_neutral_A,The man and the boy are standing at the bottom of the outdoor stairs.,The man and the boy are standing at the bottom of the outdoor stairs.,FLICKR,FLICKR,TRAIN
992,An adult is in the amphitheater and is talking to a boy,A man and a boy are standing at the bottom of some stairs which are outdoors,NEUTRAL,2.4,A_neutral_B,B_neutral_A,A man in an ampetheater talking to a boy.,The man and the boy are standing at the bottom of the outdoor stairs.,FLICKR,FLICKR,TEST
993,An adult is in the amphitheater and is talking to a boy,The man and the boy are standing at the top of the stairs which are outdoors,NEUTRAL,3,A_neutral_B,B_neutral_A,A man in an ampetheater talking to a boy.,The man and the boy are standing at the bottom of the outdoor stairs.,FLICKR,FLICKR,TEST
994,An adult is in the amphitheater and is talking to a boy,The man is standing outdoor and the boy is falling over the bottom of the stairs,NEUTRAL,2,A_neutral_B,B_neutral_A,A man in an ampetheater talking to a boy.,The man and the boy are standing at the bottom of the outdoor stairs.,FLICKR,FLICKR,TRAIN
995,The man and the boy are standing at the bottom of the stairs which are outdoors,An adult is in the amphitheater and is talking seriously to a boy,NEUTRAL,3,A_neutral_B,B_neutral_A,The man and the boy are standing at the bottom of the outdoor stairs.,A man in an ampetheater talking to a boy.,FLICKR,FLICKR,TEST
996,There is no adult in the amphitheater talking to a boy,The man and the boy are standing at the bottom of the stairs which are outdoors,NEUTRAL,2.2,A_neutral_B,B_neutral_A,The man and the boy are standing at the bottom of the outdoor stairs.,A man in an ampetheater talking to a boy.,FLICKR,FLICKR,TRAIN
997,A talk about an adult and a boy is given in the amphitheater,The man and the boy are standing at the bottom of the stairs which are outdoors,NEUTRAL,1.5,A_neutral_B,B_neutral_A,The man and the boy are standing at the bottom of the outdoor stairs.,A man in an ampetheater talking to a boy.,FLICKR,FLICKR,TEST
998,The man and the boy are standing at the bottom of the stairs which are outdoors,An adult is in the amphitheater and is talking to a boy,NEUTRAL,1.8,A_neutral_B,B_neutral_A,The man and the boy are standing at the bottom of the outdoor stairs.,A man in an ampetheater talking to a boy.,FLICKR,FLICKR,TRAIN
1003,A boy is standing in front of the building painted blue in the space reserved for handicapped people,A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera,NEUTRAL,3.1,A_neutral_B,B_neutral_A,a boy in a red shirt in front of a long blue wall raises his eyebrow at the camera,An African American boy stands in front of a blue building in the handicapped space.,FLICKR,FLICKR,TEST
1004,A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera,There is no boy standing in front of the blue building in the space reserved for handicapped people,NEUTRAL,2,A_neutral_B,B_neutral_A,a boy in a red shirt in front of a long blue wall raises his eyebrow at the camera,An African American boy stands in front of a blue building in the handicapped space.,FLICKR,FLICKR,TRAIN
1005,A boy in a red shirt is in front a wall which is long and blue and is suspiciously raising an eyebrow at the camera,A boy is standing in front of the blue building in the space reserved for handicapped people,NEUTRAL,2.3,A_neutral_B,B_neutral_A,An African American boy stands in front of a blue building in the handicapped space.,a boy in a red shirt in front of a long blue wall raises his eyebrow at the camera,FLICKR,FLICKR,TEST
1006,A boy in a red shirt is behind a long blue wall and is lowering an eyebrow facing the camera,A boy is standing in front of the blue building in the space reserved for handicapped people,NEUTRAL,2.2,A_neutral_B,B_neutral_A,An African American boy stands in front of a blue building in the handicapped space.,a boy in a red shirt in front of a long blue wall raises his eyebrow at the camera,FLICKR,FLICKR,TEST
1007,A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera,A boy is standing in front of the blue building in the space reserved for handicapped people,NEUTRAL,2.4,A_neutral_B,B_neutral_A,a boy in a red shirt in front of a long blue wall raises his eyebrow at the camera,An African American boy stands in front of a blue building in the handicapped space.,FLICKR,FLICKR,TRAIN
1013,Some furious racers on the green grass are yelling at the horses jumping an obstacle,Some horses are racing furiously over the green grass and jumping an obstacle,NEUTRAL,3.4,A_neutral_B,B_neutral_A,Horses being ridden over green grass and jumping an obstacle.,Horses being ridden over green grass and jumping an obstacle.,FLICKR,FLICKR,TEST
1014,The Jockeys are racing horses on the field which is completely green,A few horses are racing furiously over the green grass and jumping the obstacle,NEUTRAL,3.5,A_neutral_B,B_neutral_A,Jockeys are racing their horses on the green field.,Horses being ridden over green grass and jumping an obstacle.,FLICKR,FLICKR,TEST
1016,Some furious racers on the green grass are yelling at the horses jumping an obstacle,The Jockeys are racing horses on the field which is completely green,NEUTRAL,2.8,A_neutral_B,B_neutral_A,Jockeys are racing their horses on the green field.,Horses being ridden over green grass and jumping an obstacle.,FLICKR,FLICKR,TRAIN
1017,The Jockeys are riding horses on the field which is completely green,Some horses are racing furiously over the green grass and jumping an obstacle,NEUTRAL,3.3,A_neutral_B,B_neutral_A,Horses being ridden over green grass and jumping an obstacle.,Jockeys are racing their horses on the green field.,FLICKR,FLICKR,TEST
1018,Some horses are racing furiously over the green grass and jumping an obstacle,The Jockeys are slowing down their horses on the field which is completely green,NEUTRAL,3,A_neutral_B,B_neutral_A,Horses being ridden over green grass and jumping an obstacle.,Jockeys are racing their horses on the green field.,FLICKR,FLICKR,TRAIN
1019,Some horses are racing furiously over the green grass and jumping an obstacle,The green field for horse races is completely full of Jockeys,NEUTRAL,3.9,A_neutral_B,B_neutral_A,Jockeys are racing their horses on the green field.,Horses being ridden over green grass and jumping an obstacle.,FLICKR,FLICKR,TRAIN
1020,Some horses are racing furiously over the green grass and jumping an obstacle,The Jockeys are racing horses on the field which is completely green,NEUTRAL,3.6,A_neutral_B,B_neutral_A,Jockeys are racing their horses on the green field.,Horses being ridden over green grass and jumping an obstacle.,FLICKR,FLICKR,TEST
1023,A woman is wearing sunglasses of large size and is holding newspapers in both hands,A newspaper is featuring a woman with large sized hands holding sunglasses and wearing a coat,NEUTRAL,2.6,A_neutral_B,B_neutral_A,A woman wearing large sunglasses holds newspapers in both hands.,A woman wearing large sunglasses holds newspapers in both hands.,FLICKR,FLICKR,TEST
1026,An old woman is wearing a shirt with a rose pattern upon it and is clumsily carrying two newspapers,A woman is wearing sunglasses of large size and is holding newspapers in both hands,NEUTRAL,3.6,A_neutral_B,B_neutral_A,A woman wearing large sunglasses holds newspapers in both hands.,An older woman in a rose patterned shirt is carrying two newspapers.,FLICKR,FLICKR,TRAIN
1027,An old woman is shirtless and is clumsily dropping two newspapers,A woman is wearing sunglasses of large size and is holding newspapers in both hands,NEUTRAL,2.4,A_neutral_B,B_neutral_A,A woman wearing large sunglasses holds newspapers in both hands.,An older woman in a rose patterned shirt is carrying two newspapers.,FLICKR,FLICKR,TEST
1028,An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers,The woman is wearing sunglasses of large size and is holding newspapers in both hands,NEUTRAL,3.5,A_neutral_B,B_neutral_A,An older woman in a rose patterned shirt is carrying two newspapers.,A woman wearing large sunglasses holds newspapers in both hands.,FLICKR,FLICKR,TRAIN
1029,An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers,There is no woman wearing sunglasses of large size and holding newspapers in both hands,NEUTRAL,3,A_neutral_B,B_neutral_A,An older woman in a rose patterned shirt is carrying two newspapers.,A woman wearing large sunglasses holds newspapers in both hands.,FLICKR,FLICKR,TRAIN
1030,An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers,A newspaper is featuring a woman with large sized hands holding sunglasses and wearing a coat,NEUTRAL,2,A_neutral_B,B_neutral_A,An older woman in a rose patterned shirt is carrying two newspapers.,A woman wearing large sunglasses holds newspapers in both hands.,FLICKR,FLICKR,TEST
1031,An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers,A woman is wearing sunglasses of large size and is holding newspapers in both hands,NEUTRAL,3.8,A_neutral_B,B_neutral_A,A woman wearing large sunglasses holds newspapers in both hands.,An older woman in a rose patterned shirt is carrying two newspapers.,FLICKR,FLICKR,TRAIN
1033,A person who is practicing snowboarding falls from the air,A person who is practicing snowboarding jumps into the air,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a snowboarder jumps into the air.,a snowboarder jumps into the air.,FLICKR,FLICKR,TRAIN
1034,A practicing jumper is tossing a person's snowboard into the air,A person who is practicing snowboarding jumps into the air,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a snowboarder jumps into the air.,a snowboarder jumps into the air.,FLICKR,FLICKR,TEST
