pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set
2903,A tree is being cut by a man with an axe,A man is chopping down a tree with an axe,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man chops down a tree with an axe,a man cut a tree with an axe,SEMEVAL,SEMEVAL,TRAIN
2905,A man is cutting a tree with an axe,A person is chopping down a tree with an axe,ENTAILMENT,4.6,A_entails_B,B_entails_A,a man cut a tree with an axe,a man chops down a tree with an axe,SEMEVAL,SEMEVAL,TRAIN
2907,A man is cutting a tree with an axe,A man is chopping down a tree with an axe,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man cut a tree with an axe,a man chops down a tree with an axe,SEMEVAL,SEMEVAL,TRAIN
2908,A girl is applying makeup to her face,The girl is applying makeup to her face,ENTAILMENT,4.9,A_entails_B,B_entails_A,a girl is applying makeup on her face,a girl is applying makeup on her face,SEMEVAL,SEMEVAL,TRAIN
2910,A lady is putting on makeup,A woman is putting on makeup,ENTAILMENT,5,A_entails_B,B_entails_A,a woman is putting on makeup,a woman is putting on makeup,SEMEVAL,SEMEVAL,TRAIN
2917,A herd of deer is crossing the street,One herd of deer is crossing the street,ENTAILMENT,4.8,A_entails_B,B_entails_A,a herd of deer are crossing the street,a herd of deer are crossing the street,SEMEVAL,SEMEVAL,TRAIN
2926,A woman is slicing an onion,An onion is being sliced by a woman,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is slicing an onion,a woman is slicing an onion,SEMEVAL,SEMEVAL,TRAIN
2935,Two men are fighting in a cattle pen,Two men are fighting in a pen for cattle,ENTAILMENT,4.6,A_entails_B,B_entails_A,two men are fighting in a cattle pen,two men are fighting in a cattle pen,SEMEVAL,SEMEVAL,TRAIN
2937,Two men are fighting in a cow pasture,Two men are fighting in a pasture for cows,ENTAILMENT,4.9,A_entails_B,B_entails_A,two men are fighting in a cow pasture,two men are fighting in a cow pasture,SEMEVAL,SEMEVAL,TRAIN
2946,A woman is putting cosmetics on her eyelid,A woman is applying cosmetics to her eyelid,ENTAILMENT,5,A_entails_B,B_entails_A,a woman puts cosmetics on her eyelid,a woman puts cosmetics on her eyelid,SEMEVAL,SEMEVAL,TEST
2948,A woman is penciling on eyeshadow,The woman is penciling on eyeshadow,ENTAILMENT,5,A_entails_B,B_entails_A,the woman is pencilling on eye shadow,the woman is pencilling on eye shadow,SEMEVAL,SEMEVAL,TEST
2955,A man is eating a banana,A banana is being eaten by a man,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is eating a banana,a man is eating a banana,SEMEVAL,SEMEVAL,TRAIN
2964,A big green ball is knocking a potato,A ball which is green and big is knocking a potato,ENTAILMENT,4.9,A_entails_B,B_entails_A,a big green ball knocks a potato over,a big green ball knocks a potato over,SEMEVAL,SEMEVAL,TRAIN
2967,A large green ball is hitting a potato,A large green colored ball is hitting a potato,ENTAILMENT,4.8,A_entails_B,B_entails_A,a large green ball hits a potato,a large green ball hits a potato,SEMEVAL,SEMEVAL,TRIAL
2969,A large green colored ball is hitting a potato,A big green ball is knocking a potato,ENTAILMENT,4.7,A_entails_B,B_entails_A,a big green ball knocks a potato over,a large green ball hits a potato,SEMEVAL,SEMEVAL,TRAIN
2971,A ball which is green and big is knocking a potato,A large green ball is hitting a potato,ENTAILMENT,4.6,A_entails_B,B_entails_A,a large green ball hits a potato,a big green ball knocks a potato over,SEMEVAL,SEMEVAL,TRAIN
2974,A large green ball is hitting a potato,A big green ball is knocking a potato,ENTAILMENT,4.8,A_entails_B,B_entails_A,a big green ball knocks a potato over,a large green ball hits a potato,SEMEVAL,SEMEVAL,TRAIN
2975,Different teams are playing football on the field,Different teams are playing football on a field,ENTAILMENT,4.6,A_entails_B,B_entails_A,different sets of teams are playing football on a field,different sets of teams are playing football on a field,SEMEVAL,SEMEVAL,TEST
2986,A boy is playing a keyboard,A boy is practicing the keyboard,ENTAILMENT,4.6,A_entails_B,B_entails_A,a boy is playing a key-board,a boy is playing a key-board,SEMEVAL,SEMEVAL,TEST
2997,A woman is playing an electric guitar,A woman is playing a guitar which is electric,ENTAILMENT,5,A_entails_B,B_entails_A,a woman is playing an electric guitar,a woman is playing an electric guitar,SEMEVAL,SEMEVAL,TRAIN
3004,A man in a suit is standing at a microphone and singing,The man in a suit is standing at a microphone and singing,ENTAILMENT,5,A_entails_B,B_entails_A,a man in a suit is standing at a microphone and singing,a man in a suit is standing at a microphone and singing,SEMEVAL,SEMEVAL,TEST
3015,Some teenage girls are dancing for the camera,Some girls in their teens are dancing for the camera,ENTAILMENT,4.6,A_entails_B,B_entails_A,some teenage girls are dancing for the camera,some teenage girls are dancing for the camera,SEMEVAL,SEMEVAL,TRAIN
3017,Three teenage girls are dancing in the room,Three young girls are dancing in the room,ENTAILMENT,4.6,A_entails_B,B_entails_A,three teenage girls danced in the room,three teenage girls danced in the room,SEMEVAL,SEMEVAL,TEST
3035,The puppy is playing with a plastic container,The puppy is playing with a container made of plastic,ENTAILMENT,5,A_entails_B,B_entails_A,a puppy plays with a plastic container,a puppy plays with a plastic container,SEMEVAL,SEMEVAL,TEST
3037,The puppy is playing with a container made of plastic,The dog is playing with a plastic container,ENTAILMENT,4.6,A_entails_B,B_entails_A,the dog is playing with a plastic container,a puppy plays with a plastic container,SEMEVAL,SEMEVAL,TEST
3044,A man is jumping onto a wall which is low,A man is jumping onto a low wall,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man jumps onto a short wall,a man jumps onto a short wall,SEMEVAL,SEMEVAL,TEST
3051,The man is pouring oil into a pan,A man is pouring oil into a pan,ENTAILMENT,5,A_entails_B,B_entails_A,a man is pouring oil into a pan,a man is pouring oil into a pan,SEMEVAL,SEMEVAL,TEST
3053,A man is pouring oil into a skillet,Oil is being poured into a skillet by a man,ENTAILMENT,5,A_entails_B,B_entails_A,a man is pouring oil into a skillet,a man is pouring oil into a skillet,SEMEVAL,SEMEVAL,TEST
3055,A man is pouring oil into a pan,Oil is being poured into a skillet by a man,ENTAILMENT,5,A_entails_B,B_entails_A,a man is pouring oil into a pan,a man is pouring oil into a skillet,SEMEVAL,SEMEVAL,TEST
3059,A man is pouring oil into a pan,A man is pouring oil into a skillet,ENTAILMENT,4.5,A_entails_B,B_entails_A,a man is pouring oil into a pan,a man is pouring oil into a skillet,SEMEVAL,SEMEVAL,TRAIN
3063,The woman and the man are travelling by car,The woman and the man are travelling by automobile,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman and man are riding in a car,a woman and man are riding in a car,SEMEVAL,SEMEVAL,TEST
3071,The person is brushing a cat,A person is brushing a cat,ENTAILMENT,5,A_entails_B,B_entails_A,a person is brushing a cat,a person is brushing a cat,SEMEVAL,SEMEVAL,TRAIN
3073,A person is combing the fur of a cat,The fur of a cat is being combed by a person,ENTAILMENT,4.9,A_entails_B,B_entails_A,a person is combing a cat hair,a person is combing a cat hair,SEMEVAL,SEMEVAL,TRAIN
3075,The fur of a cat is being combed by a person,A person is brushing a cat,ENTAILMENT,4.8,A_entails_B,B_entails_A,a person is brushing a cat,a person is combing a cat hair,SEMEVAL,SEMEVAL,TEST
3077,A person is combing the fur of a cat,The person is brushing a cat,ENTAILMENT,4.3,A_entails_B,B_entails_A,a person is combing a cat hair,a person is brushing a cat,SEMEVAL,SEMEVAL,TEST
3079,A person is brushing a cat,A person is combing the fur of a cat,ENTAILMENT,4.6,A_entails_B,B_entails_A,a person is brushing a cat,a person is combing a cat hair,SEMEVAL,SEMEVAL,TRAIN
3080,Broccoli is being chopped by a woman,A woman is chopping broccoli,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is chopping broccoli,a woman is chopping broccoli,SEMEVAL,SEMEVAL,TEST
3082,The woman is chopping garlic,The woman is slicing garlic,ENTAILMENT,4.7,A_entails_B,B_entails_A,a woman is chopping garlic,a woman is chopping garlic,SEMEVAL,SEMEVAL,TEST
3101,The man is sitting on the floor in a room and strumming a guitar,A man is sitting on the floor in a room and strumming a guitar,ENTAILMENT,5,A_entails_B,B_entails_A,a man sitting on the floor in a room is strumming a guitar,a man sitting on the floor in a room is strumming a guitar,SEMEVAL,SEMEVAL,TEST
3108,A man is sitting on the floor in a room and strumming a guitar,A man is sitting on the floor and is playing a guitar,ENTAILMENT,4.65,A_entails_B,B_entails_A,a man sitting on the floor plays a guitar,a man sitting on the floor in a room is strumming a guitar,SEMEVAL,SEMEVAL,TEST
3109,One man is eating some food,A man is eating some food,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is eating food,a man is eating food,SEMEVAL,SEMEVAL,TEST
3115,One man is eating some food,The man is eating,ENTAILMENT,4.55,A_entails_B,B_entails_A,the man is eating,a man is eating food,SEMEVAL,SEMEVAL,TEST
3117,The man is eating,A man is eating some food,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man is eating food,the man is eating,SEMEVAL,SEMEVAL,TEST
3120,A woman is using a pencil for eyes and is applying eye liner to her eyelid,A woman is using an eye pencil and is applying eye liner to her eyelid,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is applying eye liner to her eyelid using an eye pencil,a woman is applying eye liner to her eyelid using an eye pencil,SEMEVAL,SEMEVAL,TEST
3127,The baby is crawling happily,A baby is crawling happily,ENTAILMENT,4.9,A_entails_B,B_entails_A,a baby is crawling happily,a baby is crawling happily,SEMEVAL,SEMEVAL,TEST
3129,A baby is sneezing and scaring another baby,A baby is sneezing and frightening another baby,ENTAILMENT,4.9,A_entails_B,B_entails_A,a baby sneezed and scared another baby,a baby sneezed and scared another baby,SEMEVAL,SEMEVAL,TRAIN
3149,A man is performing tricks with a soccer ball,A man is doing some tricks with a soccer ball,ENTAILMENT,5,A_entails_B,B_entails_A,a man is performing tricks with a soccer ball,a man is performing tricks with a soccer ball,SEMEVAL,SEMEVAL,TEST
3156,A man is cutting a box,A box is being cut by a man,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is cutting open a box,a man is cutting open a box,SEMEVAL,SEMEVAL,TRAIN
3158,The man is cutting the tape on the box,A man is cutting the tape on the box,ENTAILMENT,5,A_entails_B,B_entails_A,the man is slicing the tape from the box,the man is slicing the tape from the box,SEMEVAL,SEMEVAL,TRAIN
3169,A boy who is young is playing a wind instrument,A young boy is playing a wind instrument,ENTAILMENT,5,A_entails_B,B_entails_A,a young boy is playing a wind instrument,a young boy is playing a wind instrument,SEMEVAL,SEMEVAL,TEST
3184,A man is trekking in the woods,The man is hiking in the woods,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man is tracking in the wood,the man is hiking in the woods,SEMEVAL,SEMEVAL,TEST
3185,The man is slicing a tomato,A man is slicing a tomato,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is slicing a tomato,a man is slicing a tomato,SEMEVAL,SEMEVAL,TEST
3187,A woman is slicing a carrot,A woman is cutting a carrot,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is slicing a carrot,a woman is slicing a carrot,SEMEVAL,SEMEVAL,TRAIN
3194,A lady is mixing a meat mixture in a bowl,A lady is mixing a mixture of meat in a bowl,ENTAILMENT,5,A_entails_B,B_entails_A,a lady mixed up a meat mixture in bowl,a lady mixed up a meat mixture in bowl,SEMEVAL,SEMEVAL,TEST
3196,The lady is stirring meat in a bowl,The woman is stirring meat in a bowl,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is stirring meat in a bowl,a woman is stirring meat in a bowl,SEMEVAL,SEMEVAL,TEST
3198,The lady is stirring meat in a bowl,A lady is mixing a meat mixture in a bowl,ENTAILMENT,4.4,A_entails_B,B_entails_A,a lady mixed up a meat mixture in bowl,a woman is stirring meat in a bowl,SEMEVAL,SEMEVAL,TEST
3200,The woman is stirring meat in a bowl,A lady is mixing a mixture of meat in a bowl,ENTAILMENT,4.7,A_entails_B,B_entails_A,a woman is stirring meat in a bowl,a lady mixed up a meat mixture in bowl,SEMEVAL,SEMEVAL,TRAIN
3202,A lady is mixing a meat mixture in a bowl,The woman is stirring meat in a bowl,ENTAILMENT,4.6,A_entails_B,B_entails_A,a lady mixed up a meat mixture in bowl,a woman is stirring meat in a bowl,SEMEVAL,SEMEVAL,TRAIN
3203,A lemon is being squeezed by a woman,A woman is squeezing a lemon,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is squeezing a lemon,a woman is squeezing a lemon,SEMEVAL,SEMEVAL,TRAIN
3205,The woman is squeezing juice out of a lemon,A woman is squeezing juice out of a lemon,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is squeezing juice out of a lemon,a woman is squeezing juice out of a lemon,SEMEVAL,SEMEVAL,TEST
3207,A woman is squeezing a lemon,The woman is squeezing juice out of a lemon,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is squeezing a lemon,a woman is squeezing juice out of a lemon,SEMEVAL,SEMEVAL,TEST
3209,A woman is squeezing juice out of a lemon,A lemon is being squeezed by a woman,ENTAILMENT,4.6,A_entails_B,B_entails_A,a woman is squeezing juice out of a lemon,a woman is squeezing a lemon,SEMEVAL,SEMEVAL,TEST
3212,A kitten is playing with a blue rope toy,A kitten is playing with a toy made of blue rope,ENTAILMENT,4.8,A_entails_B,B_entails_A,a kitten is playing with a blue rope toy,a kitten is playing with a blue rope toy,SEMEVAL,SEMEVAL,TEST
3214,The little cat is playing with a toy,The kitten is playing with a toy,ENTAILMENT,4.8,A_entails_B,B_entails_A,a kitten is playing with a toy,a kitten is playing with a toy,SEMEVAL,SEMEVAL,TRAIN
3223,A man is walking slowly across a rope bridge,A man is walking slowly across a bridge made of rope,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is walking slowly across a rope bridge,a man is walking slowly across a rope bridge,SEMEVAL,SEMEVAL,TRAIN
3230,A boy is hanging a fishing rod and running in front of a fish ,A boy is hanging a rod for fishing and running in front of a fish,ENTAILMENT,5,A_entails_B,B_entails_A,a boy is running in front of fish hanging on fishing rod,a boy is running in front of fish hanging on fishing rod,SEMEVAL,SEMEVAL,TRAIN
3239,The squirrel is running in circles,A squirrel is running in circles,ENTAILMENT,4.6,A_entails_B,B_entails_A,a squirrel runs in circles,a squirrel runs in circles,SEMEVAL,SEMEVAL,TEST
3248,A woman is boiling eggs,Eggs are being boiled by a woman,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman boils eggs,a woman boils eggs,SEMEVAL,SEMEVAL,TRAIN
3250,A woman is placing two eggs into a pot of water,A woman is putting two eggs into a pot of water,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman places two eggs into a pot of water,a woman places two eggs into a pot of water,SEMEVAL,SEMEVAL,TRIAL
3257,A man is playing the guitar,The man is playing the guitar,ENTAILMENT,5,A_entails_B,B_entails_A,a man is playing the guitar,a man is playing the guitar,SEMEVAL,SEMEVAL,TRAIN
3261,A man is playing the guitar,A guitar is being played by a man,ENTAILMENT,5,A_entails_B,B_entails_A,a man is playing the guitar,a man plays the guitar,SEMEVAL,SEMEVAL,TRAIN
3263,The man is playing the guitar,A man is playing the guitar,ENTAILMENT,5,A_entails_B,B_entails_A,a man plays the guitar,a man is playing the guitar,SEMEVAL,SEMEVAL,TEST
3268,The person who is playing soccer is kicking the ball between somebody's legs,The soccer player is kicking the ball between somebody's legs,ENTAILMENT,4.8,A_entails_B,B_entails_A,the soccer player kicked the ball side to side between his legs,the soccer player kicked the ball side to side between his legs,SEMEVAL,SEMEVAL,TEST
3275,A child is running in and out of the waves of the ocean,A child is running in and out of the ocean waves,ENTAILMENT,4.9,A_entails_B,B_entails_A,a child runs into and out of the ocean waves,a child runs into and out of the ocean waves,SEMEVAL,SEMEVAL,TRIAL
3277,The boy who is young is running through the ocean waves,The young boy is running through the ocean waves,ENTAILMENT,5,A_entails_B,B_entails_A,a young boy is running toward and from the ocean waves,a young boy is running toward and from the ocean waves,SEMEVAL,SEMEVAL,TRAIN
3288,A woman is grating carrots,Carrots are being grated by a woman,ENTAILMENT,5,A_entails_B,B_entails_A,a woman is grating carrots,a woman is grating carrots,SEMEVAL,SEMEVAL,TRAIN
3295,A man and a woman are walking through the woods,The man and the woman are walking through the woods,ENTAILMENT,5,A_entails_B,B_entails_A,a man and a woman walk through the woods,a man and a woman walk through the woods,SEMEVAL,SEMEVAL,TEST
3298,The man and woman are strolling,The man and woman are walking,ENTAILMENT,4.5,A_entails_B,B_entails_A,the man and woman are walking,the man and woman are walking,SEMEVAL,SEMEVAL,TRAIN
3308,The south African plane is flying in a blue sky,The plane which is south African is flying in a blue sky,ENTAILMENT,4.9,A_entails_B,B_entails_A,a south african airways plane is flying in a blue sky,a south african airways plane is flying in a blue sky,SEMEVAL,SEMEVAL,TEST
3315,A woman is cooking a pork chop which is breaded,A woman is cooking a breaded pork chop,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman is cooking a breaded pork chop,a woman is cooking a breaded pork chop,SEMEVAL,SEMEVAL,TEST
3317,The woman is frying a chop of breaded pork,The woman is frying a breaded pork chop,ENTAILMENT,4.7,A_entails_B,B_entails_A,the woman is frying a breaded pork chop,the woman is frying a breaded pork chop,SEMEVAL,SEMEVAL,TEST
3320,A woman is cooking a breaded pork chop,The woman is frying a chop of breaded pork,ENTAILMENT,4.735,A_entails_B,B_entails_A,a woman is cooking a breaded pork chop,the woman is frying a breaded pork chop,SEMEVAL,SEMEVAL,TEST
3326,The man is slicing bread,Bread is being sliced by the man,ENTAILMENT,4.9,A_entails_B,B_entails_A,the man is slicing bread,the man is slicing bread,SEMEVAL,SEMEVAL,TEST
3328,The woman is slicing herbs,A woman is slicing herbs,ENTAILMENT,4.9,A_entails_B,B_entails_A,the woman is slicing herbs,the woman is slicing herbs,SEMEVAL,SEMEVAL,TEST
3337,A man is standing on the top of a roof and playing a violin,A man is standing on a roof top and playing a violin,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man is standing on a roof top playing a violin,a man is standing on a roof top playing a violin,SEMEVAL,SEMEVAL,TEST
3348,Someone is typing on a keyboard,Somebody is typing on the keyboard,ENTAILMENT,4.9,A_entails_B,B_entails_A,someone typed on a keyboard,someone typed on a keyboard,SEMEVAL,SEMEVAL,TEST
3359,A potato is being peeled by a woman,A woman is peeling a potato,ENTAILMENT,5,A_entails_B,B_entails_A,a woman is peeling a potato,a woman peels a potato,SEMEVAL,SEMEVAL,TRAIN
3364,A woman is cleaning a shrimp,The woman is cleaning a shrimp,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is cleaning a shrimp,a woman is cleaning a shrimp,SEMEVAL,SEMEVAL,TRIAL
3366,Someone is cleaning an animal,Someone is cleansing an animal,ENTAILMENT,4.5,A_entails_B,B_entails_A,someone is cleaning a animal,someone is cleaning a animal,SEMEVAL,SEMEVAL,TRAIN
3384,A panda bear is eating some bamboo,Some bamboo is being eaten by a panda bear,ENTAILMENT,4.8,A_entails_B,B_entails_A,a panda bear is eating some bamboo,a panda bear is eating some bamboo,SEMEVAL,SEMEVAL,TRIAL
3386,One panda is eating a bamboo cane,The panda is eating bamboo,ENTAILMENT,4.6,A_entails_B,B_entails_A,a pankda is eating bamboo,a pankda is eating bamboo,SEMEVAL,SEMEVAL,TRAIN
3388,A panda bear is eating some bamboo,One panda is eating a bamboo cane,ENTAILMENT,4.6,A_entails_B,B_entails_A,a panda bear is eating some bamboo,a pankda is eating bamboo,SEMEVAL,SEMEVAL,TEST
3390,Some bamboo is being eaten by a panda bear,The panda is eating bamboo,ENTAILMENT,4.9,A_entails_B,B_entails_A,a pankda is eating bamboo,a panda bear is eating some bamboo,SEMEVAL,SEMEVAL,TEST
3392,A panda bear is eating some bamboo,The panda is eating bamboo,ENTAILMENT,4.9,A_entails_B,B_entails_A,a panda bear is eating some bamboo,a pankda is eating bamboo,SEMEVAL,SEMEVAL,TEST
3393,Someone is beating an egg,Somebody is beating an egg,ENTAILMENT,4.8,A_entails_B,B_entails_A,someone is beating an egg,someone is beating an egg,SEMEVAL,SEMEVAL,TEST
3395,The woman is stirring eggs in a bowl,The lady is stirring eggs in a bowl,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman stirs eggs in a bowl,a woman stirs eggs in a bowl,SEMEVAL,SEMEVAL,TRAIN
3404,A person is folding a tortilla,A tortilla is being folded by a person,ENTAILMENT,5,A_entails_B,B_entails_A,a person folds a tortilla,a person folds a tortilla,SEMEVAL,SEMEVAL,TEST
3411,The man is catching a fish,A man is catching a fish,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man catches a fish,a man catches a fish,SEMEVAL,SEMEVAL,TRAIN
3422,A man is playing a harp,The man is playing a harp,ENTAILMENT,5,A_entails_B,B_entails_A,a man is playing a harp,a man is playing a harp,SEMEVAL,SEMEVAL,TRAIN
3433,A tray is being buttered by a person,A person is buttering a tray,ENTAILMENT,5,A_entails_B,B_entails_A,a person is buttering a tray,a person is buttering a tray,SEMEVAL,SEMEVAL,TRIAL
3437,A person is buttering a tray,A person is spreading butter on a tray,ENTAILMENT,4.9,A_entails_B,B_entails_A,a person is buttering a tray,a person wipes butter on a tray,SEMEVAL,SEMEVAL,TRAIN
3439,A person is wiping butter on a tray,A tray is being buttered by a person,ENTAILMENT,4.2,A_entails_B,B_entails_A,a person wipes butter on a tray,a person is buttering a tray,SEMEVAL,SEMEVAL,TEST
3441,A person is wiping butter on a tray,A person is buttering a tray,ENTAILMENT,4.8,A_entails_B,B_entails_A,a person is buttering a tray,a person wipes butter on a tray,SEMEVAL,SEMEVAL,TEST
3444,A woman is being handed volleyballs by another woman,One woman is handing volleyballs to another woman,ENTAILMENT,5,A_entails_B,B_entails_A,one woman hands volleyballs to another woman who serves them,one woman hands volleyballs to another woman who serves them,SEMEVAL,SEMEVAL,TRAIN
3449,One woman is handing volleyballs to another woman,A woman is receiving volleyballs,ENTAILMENT,4.4,A_entails_B,B_entails_A,one woman hands volleyballs to another woman who serves them,a woman serving volleyballs over a net,SEMEVAL,SEMEVAL,TEST
3451,One man is chopping a log with an axe,A man is chopping a log with an axe,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is chopping a log with an axe,a man is chopping a log with an axe,SEMEVAL,SEMEVAL,TRAIN
3453,The man is chopping the trunk of a tree with an axe,The man is chopping a tree trunk with an axe,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is chopping a tree trunk with an axe,a man is chopping a tree trunk with an axe,SEMEVAL,SEMEVAL,TRAIN
3471,The man is thinking,A man is thinking,ENTAILMENT,5,A_entails_B,B_entails_A,a man is thinking,a man is thinking,SEMEVAL,SEMEVAL,TRAIN
3480,A cat with a white coat perched on a small wooden cabinet is looking outside the window,A white cat perched on a small wooden cabinet is looking outside the window,ENTAILMENT,4.8,A_entails_B,B_entails_A,a white cat perched on a small wooden cabinet is looking outside the window,a white cat perched on a small wooden cabinet is looking outside the window,SEMEVAL,SEMEVAL,TRAIN
3483,The cat perched on the table is looking out the window,The cat perched on the table is looking curiously out the window,ENTAILMENT,4.8,A_entails_B,B_entails_A,a cat perched on a table looks out the window,a cat perched on a table looks out the window,SEMEVAL,SEMEVAL,TEST
3493,The dog is licking the baby,A dog is licking a baby,ENTAILMENT,5,A_entails_B,B_entails_A,a dog is licking a baby,a dog is licking a baby,SEMEVAL,SEMEVAL,TEST
3501,A dog is licking a baby,The dog is licking the baby,ENTAILMENT,4.8,A_entails_B,B_entails_A,a dog licks a baby,a dog is licking a baby,SEMEVAL,SEMEVAL,TRIAL
3504,A woman is slicing garlic,A woman is chopping up garlic,ENTAILMENT,4.4,A_entails_B,B_entails_A,a woman is chopping up garlic,a woman is chopping up garlic,SEMEVAL,SEMEVAL,TRAIN
3506,Garlic is being diced by the woman,The woman is dicing garlic,ENTAILMENT,4.9,A_entails_B,B_entails_A,the woman is dicing garlic,the woman is dicing garlic,SEMEVAL,SEMEVAL,TEST
3508,A woman is chopping up garlic,Garlic is being diced by the woman,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman is chopping up garlic,the woman is dicing garlic,SEMEVAL,SEMEVAL,TRAIN
3512,A woman is chopping up garlic,The woman is dicing garlic,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman is chopping up garlic,the woman is dicing garlic,SEMEVAL,SEMEVAL,TRAIN
3513,The woman is dancing,A woman is dancing,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman is dancing,a woman is dancing,SEMEVAL,SEMEVAL,TEST
3522,The person is writing,A person is writing,ENTAILMENT,4.9,A_entails_B,B_entails_A,a person is writing,a person is writing,SEMEVAL,SEMEVAL,TEST
3524,A person is jotting something with a pencil,The person is writing with a pencil,ENTAILMENT,4.9,A_entails_B,B_entails_A,a person is writing with a pencil,a person is writing with a pencil,SEMEVAL,SEMEVAL,TEST
3527,A person is jotting something with a pencil,A person is writing,ENTAILMENT,4.6,A_entails_B,B_entails_A,a person is writing with a pencil,a person is writing,SEMEVAL,SEMEVAL,TEST
3533,Somebody is boiling okra in a pot,Someone is boiling okra in a pot,ENTAILMENT,4.8,A_entails_B,B_entails_A,someone is boiling okra in a pot,someone is boiling okra in a pot,SEMEVAL,SEMEVAL,TRAIN
3536,Someone is cooking okra in a pan,Okra is being cooked in a pan,ENTAILMENT,4.9,A_entails_B,B_entails_A,someone is cooking okra in a pan,someone is cooking okra in a pan,SEMEVAL,SEMEVAL,TRIAL
3544,The man is dancing,A man is dancing,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is dancing,a man is dancing,SEMEVAL,SEMEVAL,TRAIN
3563,A squirrel is running around in circles,A squirrel is spinning around in circles,ENTAILMENT,4.4,A_entails_B,B_entails_A,a squirrel is spinning around in circles,a squirrel runs around in circles,SEMEVAL,SEMEVAL,TEST
3564,Paper is being cut with scissors,Someone is cutting some paper with scissors,ENTAILMENT,4.7,A_entails_B,B_entails_A,paper is being cut with scissors,paper is being cut with scissors,SEMEVAL,SEMEVAL,TEST
3567,The piece of paper is being cut,Some paper is being cut,ENTAILMENT,4.6,A_entails_B,B_entails_A,a piece of paper is being cut,a piece of paper is being cut,SEMEVAL,SEMEVAL,TRAIN
3569,Some paper is being cut,Paper is being cut with scissors,ENTAILMENT,4.9,A_entails_B,B_entails_A,a piece of paper is being cut,paper is being cut with scissors,SEMEVAL,SEMEVAL,TRAIN
3571,Someone is cutting some paper with scissors,The piece of paper is being cut,ENTAILMENT,4.5,A_entails_B,B_entails_A,a piece of paper is being cut,paper is being cut with scissors,SEMEVAL,SEMEVAL,TRAIN
3575,The man is playing the flute,A man is playing a flute,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is playing a flute,a man is playing a flute,SEMEVAL,SEMEVAL,TEST
3584,A man is playing the drums,The drums are being played by a man,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is playing the drums,a man is playing the drums,SEMEVAL,SEMEVAL,TRAIN
3586,A man is playing the drum,A man is practicing the drum,ENTAILMENT,4.6,A_entails_B,B_entails_A,a man plays the drum,a man plays the drum,SEMEVAL,SEMEVAL,TRIAL
3590,A man is playing the drum,The drums are being played by a man,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man plays the drum,a man is playing the drums,SEMEVAL,SEMEVAL,TEST
3592,A man is playing the drums,A man is playing the drum,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man is playing the drums,a man plays the drum,SEMEVAL,SEMEVAL,TRAIN
3595,The man is doing floor exercises,One man is doing floor exercises,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man does floor exercises,a man does floor exercises,SEMEVAL,SEMEVAL,TEST
3606,A monkey is riding a bike,A monkey is riding a bicycle,ENTAILMENT,4.9,A_entails_B,B_entails_A,a monkey is riding a bike,a monkey is riding a bike,SEMEVAL,SEMEVAL,TEST
