pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
2909,A girl is applying makeup to her face,There is no girl applying makeup to her face,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a girl is applying makeup on her face,a girl is applying makeup on her face,SEMEVAL,SEMEVAL,TRAIN	[There, no]
2911,A woman is putting on makeup,There is no woman putting on makeup,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a woman is putting on makeup,a woman is putting on makeup,SEMEVAL,SEMEVAL,TRIAL	[There, no]
2920,The herd of caribous is crossing a road,The herd of caribous is not crossing a road,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a herd of caribou are crossing a road,a herd of caribou are crossing a road,SEMEVAL,SEMEVAL,TRAIN	[not]
2929,The woman is not cutting a carrot,The woman is cutting a carrot,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a woman is cutting a carrot,a woman is cutting a carrot,SEMEVAL,SEMEVAL,TEST	[not]
2949,There is no woman penciling on eyeshadow,The woman is penciling on eyeshadow,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,the woman is pencilling on eye shadow,the woman is pencilling on eye shadow,SEMEVAL,SEMEVAL,TEST	[There, no]
2958,The man is not eating a banana by a tree,The man is eating a banana by a tree,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a man is eating a banana by a tree,a man is eating a banana by a tree,SEMEVAL,SEMEVAL,TRAIN	[not]
2987,A boy is playing a keyboard,There is no boy playing a keyboard,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a boy is playing a key-board,a boy is playing a key-board,SEMEVAL,SEMEVAL,TEST	[There, no]
2998,There is no woman playing an electric guitar,A woman is playing an electric guitar,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a woman is playing an electric guitar,a woman is playing an electric guitar,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3005,There is no man in a suit standing at a microphone and singing,A man in a suit is standing at a microphone and singing,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a man in a suit is standing at a microphone and singing,a man in a suit is standing at a microphone and singing,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3007,The man on stage is singing into the microphone,The man on stage isn't singing into the microphone,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,the man sang on stage into the microphone,the man sang on stage into the microphone,SEMEVAL,SEMEVAL,TRAIN	[is, isn't]
3034,The dog is not playing with a plastic container,The dog is playing with a plastic container,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,the dog is playing with a plastic container,the dog is playing with a plastic container,SEMEVAL,SEMEVAL,TEST	[not]
3036,The puppy is not playing with a plastic container,The puppy is playing with a plastic container,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a puppy plays with a plastic container,a puppy plays with a plastic container,SEMEVAL,SEMEVAL,TRIAL	[not]
3045,A man is jumping onto a low wall,A man is jumping off a low wall,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a man jumps onto a short wall,a man jumps onto a short wall,SEMEVAL,SEMEVAL,TEST	[onto, off]
3052,There is no man pouring oil into a pan,A man is pouring oil into a pan,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a man is pouring oil into a pan,a man is pouring oil into a pan,SEMEVAL,SEMEVAL,TEST	[There, no]
3064,The woman and the man are not travelling by car,The woman and the man are travelling by car,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a woman and man are riding in a car,a woman and man are riding in a car,SEMEVAL,SEMEVAL,TEST	[not]
3072,A person is brushing a cat,Nobody is brushing a cat,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a person is brushing a cat,a person is brushing a cat,SEMEVAL,SEMEVAL,TRAIN	[person, Nobody]
3083,The woman is chopping garlic,The woman is not chopping garlic,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a woman is chopping garlic,a woman is chopping garlic,SEMEVAL,SEMEVAL,TEST	[not]
3092,Three men are dancing,The men are not dancing,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,three men are dancing,three men are dancing,SEMEVAL,SEMEVAL,TRAIN	[Three, not]
3099,There is no man sitting on the floor and playing a guitar,A man is sitting on the floor and is playing a guitar,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a man sitting on the floor plays a guitar,a man sitting on the floor plays a guitar,SEMEVAL,SEMEVAL,TEST	[There, no]
3110,There is no man eating some food,A man is eating some food,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a man is eating food,a man is eating food,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3112,The man is fasting,The man is eating,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,the man is eating,the man is eating,SEMEVAL,SEMEVAL,TEST	[fasting, eating]
3121,There is no woman using an eye pencil and applying eye liner to her eyelid,A woman is using an eye pencil and is applying eye liner to her eyelid,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a woman is applying eye liner to her eyelid using an eye pencil,a woman is applying eye liner to her eyelid using an eye pencil,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3137,There is no monkey kicking at the gloved hand of a person,A monkey is kicking at the gloved hand of a person,CONTRADICTION,4.265,A_contradicts_B,B_contradicts_A,a monkey is karate kicking at someone's gloved hand,a monkey is karate kicking at someone's gloved hand,SEMEVAL,SEMEVAL,TEST	[There, no]
3140,The monkey isn't practicing martial arts,The monkey is practicing martial arts,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a monkey pratices martial arts,a monkey pratices martial arts,SEMEVAL,SEMEVAL,TRAIN	[isn't, is]
3157,A man is cutting a box,There is no man cutting a box,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a man is cutting open a box,a man is cutting open a box,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3159,The man is cutting the tape on the box,The man is not cutting the tape on the box,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,the man is slicing the tape from the box,the man is slicing the tape from the box,SEMEVAL,SEMEVAL,TEST	[not]
3170,There is no young boy playing a wind instrument,A young boy is playing a wind instrument,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a young boy is playing a wind instrument,a young boy is playing a wind instrument,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3179,The man is hiking in the woods,The man is not hiking in the woods,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,the man is hiking in the woods,the man is hiking in the woods,SEMEVAL,SEMEVAL,TEST	[not]
3195,There is no lady mixing a meat mixture in a bowl,A lady is mixing a meat mixture in a bowl,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a lady mixed up a meat mixture in bowl,a lady mixed up a meat mixture in bowl,SEMEVAL,SEMEVAL,TEST	[There, no]
3197,The woman is stirring meat in a bowl,The woman is not stirring meat in a bowl,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a woman is stirring meat in a bowl,a woman is stirring meat in a bowl,SEMEVAL,SEMEVAL,TEST	[not]
3206,A woman is squeezing juice out of a lemon,There is no woman squeezing juice out of a lemon,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a woman is squeezing juice out of a lemon,a woman is squeezing juice out of a lemon,SEMEVAL,SEMEVAL,TEST	[There, no]
3215,The kitten is not playing with a toy,The kitten is playing with a toy,CONTRADICTION,2.4,A_contradicts_B,B_contradicts_A,a kitten is playing with a toy,a kitten is playing with a toy,SEMEVAL,SEMEVAL,TEST	[not]
3222,There is no boy walking across a bridge,A boy is walking across a bridge,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a boy is walking across a bridge,a boy is walking across a bridge,SEMEVAL,SEMEVAL,TRIAL	[There, no]
3231,There is no boy hanging a fishing rod and running in front of a fish,A boy is hanging a fishing rod and running in front of a fish ,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a boy is running in front of fish hanging on fishing rod,a boy is running in front of fish hanging on fishing rod,SEMEVAL,SEMEVAL,TEST	[There, no]
3240,A squirrel is running in circles,The squirrel is not running in circles,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a squirrel runs in circles,a squirrel runs in circles,SEMEVAL,SEMEVAL,TEST	[not]
3264,A man is playing the guitar,Nobody is playing the guitar,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a man plays the guitar,a man is playing the guitar,SEMEVAL,SEMEVAL,TRAIN	[man, Nobody]
3269,The soccer player is not kicking the ball between somebody's legs,The soccer player is kicking the ball between somebody's legs,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,the soccer player kicked the ball side to side between his legs,the soccer player kicked the ball side to side between his legs,SEMEVAL,SEMEVAL,TEST	[not]
3278,The young boy is running through the ocean waves,The young boy is not running through the ocean waves,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a young boy is running toward and from the ocean waves,a young boy is running toward and from the ocean waves,SEMEVAL,SEMEVAL,TRAIN	[not]
3287,A woman is coating a pork chop,There is no woman coating a pork chop,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a woman is coating a pork chop,a woman is coating a pork chop,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3299,The man and woman are not walking,The man and woman are walking,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,the man and woman are walking,the man and woman are walking,SEMEVAL,SEMEVAL,TRAIN	[not]
3309,The south African plane is flying in a blue sky,The south African plane is not flying in a blue sky,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a south african airways plane is flying in a blue sky,a south african airways plane is flying in a blue sky,SEMEVAL,SEMEVAL,TEST	[not]
3316,There is no woman cooking a breaded pork chop,A woman is cooking a breaded pork chop,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a woman is cooking a breaded pork chop,a woman is cooking a breaded pork chop,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3318,The woman is frying a breaded pork chop,The woman is not frying a breaded pork chop,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,the woman is frying a breaded pork chop,the woman is frying a breaded pork chop,SEMEVAL,SEMEVAL,TEST	[not]
3329,The woman is slicing herbs,The woman is not slicing herbs,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,the woman is slicing herbs,the woman is slicing herbs,SEMEVAL,SEMEVAL,TRAIN	[not]
3338,There is no man standing on a roof top and playing a violin,A man is standing on a roof top and playing a violin,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a man is standing on a roof top playing a violin,a man is standing on a roof top playing a violin,SEMEVAL,SEMEVAL,TRIAL	[There, no]
3365,A woman is cleaning a shrimp,There is no woman cleaning a shrimp,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a woman is cleaning a shrimp,a woman is cleaning a shrimp,SEMEVAL,SEMEVAL,TEST	[There, no]
3367,Someone is cleaning an animal,Someone is dirtying an animal,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,someone is cleaning a animal,someone is cleaning a animal,SEMEVAL,SEMEVAL,TRAIN	[cleaning, dirtying]
3374,There is no woman riding a water scooter,A woman is riding a water scooter,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a woman is riding a water scooter,a woman is riding a water scooter,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3377,The boy is riding a tricycle,The boy is not riding a tricycle,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the boy is riding a tricycle,the boy is riding a tricycle,SEMEVAL,SEMEVAL,TEST	[not]
3385,There is no panda bear eating some bamboo,A panda bear is eating some bamboo,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a panda bear is eating some bamboo,a panda bear is eating some bamboo,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3387,The panda is not eating bamboo,The panda is eating bamboo,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a pankda is eating bamboo,a pankda is eating bamboo,SEMEVAL,SEMEVAL,TEST	[not]
3394,Nobody is beating an egg,Someone is beating an egg,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,someone is beating an egg,someone is beating an egg,SEMEVAL,SEMEVAL,TEST	[Nobody, Someone]
3396,The woman is stirring eggs in a bowl,The woman isn't stirring eggs in a bowl,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a woman stirs eggs in a bowl,a woman stirs eggs in a bowl,SEMEVAL,SEMEVAL,TRAIN	[is, isn't]
3405,A person is unfolding a tortilla,A person is folding a tortilla,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a person folds a tortilla,a person folds a tortilla,SEMEVAL,SEMEVAL,TRAIN	[unfolding, folding]
3415,A woman is deboning a fish,A woman is freeing a fish,CONTRADICTION,2.7,A_contradicts_B,B_contradicts_A,a woman is deboning a fish,a woman is deboning a fish,SEMEVAL,SEMEVAL,TEST	[deboning, freeing]
3434,There is no person buttering a tray,A person is buttering a tray,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a person is buttering a tray,a person is buttering a tray,SEMEVAL,SEMEVAL,TEST	[There, no]
3452,A man is chopping a log with an axe,There is no man chopping a log with an axe,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a man is chopping a log with an axe,a man is chopping a log with an axe,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3454,The man is not chopping a tree trunk with an axe,The man is chopping a tree trunk with an axe,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a man is chopping a tree trunk with an axe,a man is chopping a tree trunk with an axe,SEMEVAL,SEMEVAL,TRAIN	[not]
3472,A man is thinking,There is no man thinking,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a man is thinking,a man is thinking,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3481,A white cat perched on a small wooden cabinet is looking outside the window,There is no white cat perched on a small wooden cabinet looking outside the window,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a white cat perched on a small wooden cabinet is looking outside the window,a white cat perched on a small wooden cabinet is looking outside the window,SEMEVAL,SEMEVAL,TEST	[There, no]
3484,The cat perched on the table isn't looking out the window,The cat perched on the table is looking out the window,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a cat perched on a table looks out the window,a cat perched on a table looks out the window,SEMEVAL,SEMEVAL,TRAIN	[isn't, is]
3502,There is no dog licking a baby,A dog is licking a baby,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a dog licks a baby,a dog is licking a baby,SEMEVAL,SEMEVAL,TEST	[There, no]
3507,The woman is not dicing garlic,The woman is dicing garlic,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,the woman is dicing garlic,the woman is dicing garlic,SEMEVAL,SEMEVAL,TRAIN	[not]
3514,A woman is dancing,There is no woman dancing,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,a woman is dancing,a woman is dancing,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3516,The man is not dancing,The man is dancing,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the man is dancing,the man is dancing,SEMEVAL,SEMEVAL,TRAIN	[not]
3523,There is no person writing,A person is writing,CONTRADICTION,3.615,A_contradicts_B,B_contradicts_A,a person is writing,a person is writing,SEMEVAL,SEMEVAL,TEST	[There, no]
3525,The person is not writing with a pencil,The person is writing with a pencil,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a person is writing with a pencil,a person is writing with a pencil,SEMEVAL,SEMEVAL,TEST	[not]
3537,Nobody is cooking okra in a pan,Someone is cooking okra in a pan,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,someone is cooking okra in a pan,someone is cooking okra in a pan,SEMEVAL,SEMEVAL,TRAIN	[Nobody, Someone]
3554,A squirrel is spinning around in circles,There is no squirrel spinning around in circles,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a squirrel is spinning around in circles,a squirrel is spinning around in circles,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3568,The piece of paper is not being cut,The piece of paper is being cut,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a piece of paper is being cut,a piece of paper is being cut,SEMEVAL,SEMEVAL,TRAIN	[not]
3578,The man is not playing the guitar,The man is playing a guitar,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a man is playing a guitar,a man is playing a guitar,SEMEVAL,SEMEVAL,TEST	[not]
3585,A man is playing the drums,There is no man playing the drums,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a man is playing the drums,a man is playing the drums,SEMEVAL,SEMEVAL,TEST	[There, no]
3596,The man is not doing floor exercises,The man is doing floor exercises,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,a man does floor exercises,a man does floor exercises,SEMEVAL,SEMEVAL,TEST	[not]
3607,A monkey is riding a bike,There is no monkey riding a bike,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a monkey is riding a bike,a monkey is riding a bike,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3616,A fish is swimming,A fish is not swimming,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a fish is swimming,a fish is swimming,SEMEVAL,SEMEVAL,TEST	[not]
3625,A woman is putting meat in a pan,There is no woman putting meat in a pan,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a woman is putting meat in a pan,a woman is putting meat in a pan,SEMEVAL,SEMEVAL,TRIAL	[There, no]
3627,The meat is being dropped into a pan,The meat is not being dropped into a pan,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,meat is dropped into a pan,meat is dropped into a pan,SEMEVAL,SEMEVAL,TRAIN	[not]
3636,There is no man holding a frog,A man is holding a frog,CONTRADICTION,2.1,A_contradicts_B,B_contradicts_A,a man is holding a frog,a man is holding a frog,SEMEVAL,SEMEVAL,TEST	[There, no]
3638,The woman is handling a frog,The woman is not handling a frog,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a woman is handling a frog,a woman is handling a frog,SEMEVAL,SEMEVAL,TRAIN	[not]
3648,The boys are standing in front of the burning car,The boys are not standing in front of the burning car,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,four boys are standing in front of the burning car,four boys are standing in front of the burning car,SEMEVAL,SEMEVAL,TEST	[not]
3658,There is no boy filling a pitcher with water,A boy is filling a pitcher with water,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a boy is filling a pitcher with water,a boy is filling a pitcher with water,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3669,There is no man walking in the rain,A man is walking in the rain,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a man is walking in the rain,a man is walking in the rain,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3689,The men are packing suitcases into the trunk of a car,The men are not packing suitcases into the trunk of a car,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,two men are packing suitcases into the trunk of a car,two men are packing suitcases into the trunk of a car,SEMEVAL,SEMEVAL,TRAIN	[not]
3692,The men are not putting suitcases into the trunk of a car ,The men are putting suitcases into the trunk of a car,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,the men are putting suitcases into the car's trunk,the men are putting suitcases into the car's trunk,SEMEVAL,SEMEVAL,TRAIN	[not]
3711,A toy train is striking a toy car,A toy train is missing a toy car,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a toy train strikes a toy car,a toy train strikes a toy car,SEMEVAL,SEMEVAL,TRIAL	[striking, missing]
3717,A toy train is striking a toy car,There is no toy train striking a toy car,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a toy train strikes a toy car,a toy train is striking a toy car,SEMEVAL,SEMEVAL,TEST	[There, no]
3720,A person is peeling an onion,There is no person peeling an onion,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a person is peeling an onion,a person is peeling an onion,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3722,The person is not slicing onions,The person is slicing onions,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a person is slicing onions,a person is slicing onions,SEMEVAL,SEMEVAL,TEST	[not]
3744,A woman is playing a guitar,There is no woman playing a guitar,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a woman is playing a guitar,a woman is playing a guitar,SEMEVAL,SEMEVAL,TEST	[There, no]
3751,A boy is looking at a calendar,There is no boy looking at a calendar,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a boy is looking at a calendar,a boy is looking at a calendar,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3766,There is no person throwing a cat at the ceiling,A person is throwing a cat at the ceiling,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a person throws a cat on the ceiling,a person is throwing a cat on to the ceiling,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3771,The woman is picking up and holding a baby kangaroo,The woman is not picking up and holding a baby kangaroo,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a woman picks up and holds a baby kangaroo,a woman picks up and holds a baby kangaroo,SEMEVAL,SEMEVAL,TEST	[not]
3793,A woman is scrubbing a zucchini with a vegetable brush,There is no woman scrubbing a zucchini with a vegetable brush,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a woman is scrubbing a zucchini with a vegetable brush,a woman is scrubbing a zucchini with a vegetable brush,SEMEVAL,SEMEVAL,TEST	[There, no]
3802,There is no man in a hat playing a harp,A man in a hat is playing a harp,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a man in a hat is playing a harp,a man in a hat is playing a harp,SEMEVAL,SEMEVAL,TEST	[There, no]
3813,A woman is slicing a green pepper,There is no woman slicing a green pepper,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a women slicing green pepper,a women slicing green pepper,SEMEVAL,SEMEVAL,TEST	[There, no]
3816,The woman with a knife is slicing a pepper,The woman with the knife is not slicing a pepper,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a woman with a knife is slicing a pepper,a woman with a knife is slicing a pepper,SEMEVAL,SEMEVAL,TEST	[not]
3833,There is no man riding a horse,A man is riding a horse,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a man is riding a horse,a man is riding a horse,SEMEVAL,SEMEVAL,TEST	[There, no]
3835,The man is not riding a horse by a creek,The man is riding a horse by a creek,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a man is riding a horse by a creek,a man is riding a horse by a creek,SEMEVAL,SEMEVAL,TEST	[not]
3847,A cat is playing keyboards,There is no cat playing keyboards,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a cat is playing keyboards,a cat is playing keyboards,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3857,The man is walking along a path through the wilderness,The man is not walking along a path through the wilderness,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a man is walking along a path through wilderness,a man is walking along a path through wilderness,SEMEVAL,SEMEVAL,TRAIN	[not]
3879,A man is dancing upside-down on the ceiling,There is no man dancing upside-down on the ceiling,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a man is dancing upside-down on the ceiling,a man is dancing upside-down on the ceiling,SEMEVAL,SEMEVAL,TEST	[There, no]
3886,There is no man dancing,A man is dancing,CONTRADICTION,4.4,A_contradicts_B,B_contradicts_A,a man is dancing,a man is dancing,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3897,There is no man exercising,A man is exercising,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a man is exercising,a man is exercising,SEMEVAL,SEMEVAL,TRIAL	[There, no]
3915,The women are not dancing outside,The women are dancing outside,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,women are dancing outside,women are dancing outside,SEMEVAL,SEMEVAL,TRAIN	[not]
3922,Boys are not dancing in front of some people,Boys are dancing in front of some people,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,boys are dancing in front of people,boys are dancing in front of people,SEMEVAL,SEMEVAL,TRIAL	[not]
3935,A boy is checking a calendar,There is no boy checking a calendar,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a boy is checking a calender,a boy is checking a calender,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3944,The men are fist fighting in a ring,The men are not fist fighting in a ring,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,two men fistfight in a ring,two men fistfight in a ring,SEMEVAL,SEMEVAL,TEST	[not]
3950,The men are not fist fighting in a ring,Two men are fist fighting in a ring,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,two men are fistfighting in a ring,two men fistfight in a ring,SEMEVAL,SEMEVAL,TEST	[not, Two]
3955,The boy is not riding a bike on the top of a metal fence,The boy is riding a bike on the top of a metal fence,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a boy rode his bike on top of a metal fence,a boy rode his bike on top of a metal fence,SEMEVAL,SEMEVAL,TRAIN	[not]
3966,There is no woman slicing a clove of garlic,A woman is slicing a clove of garlic,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a woman is slicing a garlic,a woman is slicing a garlic,SEMEVAL,SEMEVAL,TEST	[There, no]
3973,A child is waking up,There is no child waking up,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a child is waking up,a child is waking up,SEMEVAL,SEMEVAL,TRAIN	[There, no]
3991,There is no boy playing a piano,A boy is playing a piano,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a boy is playing a piano,a boy is playing a piano,SEMEVAL,SEMEVAL,TEST	[There, no]
4005,A man is climbing up a rope,The man is not climbing up a rope,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,a man climbs up a rope,a man climbs up a rope,SEMEVAL,SEMEVAL,TEST	[not]
4013,The woman is picking up a baby kangaroo,The woman is not picking up a baby kangaroo,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a woman picks up a baby kangaroo,a woman picks up a baby kangaroo,SEMEVAL,SEMEVAL,TRAIN	[not]
4017,The woman is picking up the kangaroo,The kangaroo is picking up the woman,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,the woman picked up the kangaroo,the woman picked up the kangaroo,SEMEVAL,SEMEVAL,TRAIN	[]
4022,The woman is not picking up a baby kangaroo,The woman is picking up the kangaroo,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,the woman picked up the kangaroo,a woman picks up a baby kangaroo,SEMEVAL,SEMEVAL,TEST	[not, baby]
4028,There is no man breaking wooden boards with his hand,A man is breaking wooden boards with his hand,CONTRADICTION,4.5,A_contradicts_B,B_contradicts_A,a man is breaking wooden boards with his hand,a man is breaking wooden boards with his hand,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4037,A person is riding a jetski in the waves,There is no person riding a jetski in the waves,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a person is riding a jetski in the waves,a person is riding a jetski in the waves,SEMEVAL,SEMEVAL,TRAIN	[There, no]
4048,There is no man dancing on the road,A man is dancing on the road,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a man is dancing on the road,a man is dancing on the road,SEMEVAL,SEMEVAL,TEST	[There, no]
4055,A dog is running on the road,There is no dog running on the road,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a panda dog is running on the road,a panda dog is running on the road,SEMEVAL,SEMEVAL,TEST	[There, no]
4057,There is no man running on the road,A man is running on the road,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a man is running on the road,a man is running on the road,SEMEVAL,SEMEVAL,TEST	[There, no]
4077,The man is not riding a horse,The man is riding a horse,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,the man is riding a horse,the man is riding a horse,SEMEVAL,SEMEVAL,TEST	[not]
4080,A man is riding a horse,The man is not riding a horse,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,the man is riding a horse,a man is riding on a horse,SEMEVAL,SEMEVAL,TEST	[not]
4086,There is no man drawing a picture,A man is drawing a picture,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a man is drawing a picture,a man is drawing a picture,SEMEVAL,SEMEVAL,TRIAL	[There, no]
