2276	A dog is opening a can of food	A dog is closing a can of food	NEUTRAL	3	A_neutral_B	B_contradicts_A	a dog opens a can of food	a dog opens a can of food	SEMEVAL	SEMEVAL	TEST	A:opening,B:closing,
2293	A teenager is playing the guitar	A kid is playing a guitar	NEUTRAL	4.3	A_neutral_B	B_neutral_A	a kid is playing a guitar	a kid is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:teenager,B:kid,
2295	A teenager is playing the guitar	A boy is playing a guitar	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a boy is playing a guitar	a kid is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:teenager,B:boy,
2348	A man is pouring a plate of shredded cheese into a pot of sauce	A man is pouring a pot of cheese sauce into a shredded plate	NEUTRAL	3	A_neutral_B	B_neutral_A	a man pours a plate of shredded cheese into a pot of sauce	a man pours a plate of shredded cheese into a pot of sauce	SEMEVAL	SEMEVAL	TRAIN	
2358	A person is burning some cameras with a blow torch	A person is repairing some cameras with a blow torch	NEUTRAL	3.6	A_neutral_B	B_contradicts_A	a person is blow torching cameras	a person is blow torching cameras	SEMEVAL	SEMEVAL	TRAIN	A:burning,B:repairing,
2387	The man is slicing a potato	The man is wrapping a potato	NEUTRAL	4.1	A_neutral_B	B_neutral_A	the man is slicing a potato	the man is slicing a potato	SEMEVAL	SEMEVAL	TEST	A:slicing,B:wrapping,
2394	The man is slicing the potato	The man is wrapping a potato	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a man is slicing potato	the man is slicing a potato	SEMEVAL	SEMEVAL	TEST	A:slicing,B:wrapping,
2407	A man is cleaning a dish	A man is preparing some dish	NEUTRAL	3.2	A_neutral_B	B_neutral_A	a man is preparing some dish	a man is preparing some dish	SEMEVAL	SEMEVAL	TRAIN	A:cleaning,B:preparing,
2426	A man is racing	A man is running	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a man is running	a man is running	SEMEVAL	SEMEVAL	TRAIN	A:racing,B:running,
2469	A group of people is singing	A group of people is silent	NEUTRAL	3.8	A_neutral_B	B_contradicts_A	a group of people sing	a group of people sing	SEMEVAL	SEMEVAL	TEST	A:singing,B:silent,
2471	Some people are singing	Some people are silent	NEUTRAL	3.9	A_neutral_B	B_neutral_A	some people are singing	some people are singing	SEMEVAL	SEMEVAL	TEST	A:singing,B:silent,
2485	The man is playing a guitar	A man is playing a trumpet	NEUTRAL	2.2	A_neutral_B	B_neutral_A	a man is playing a trumpet	a man is playing a guitar	SEMEVAL	SEMEVAL	TRIAL	A:guitar,B:trumpet,
2487	A man is dancing	A man is motionless	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a man is dancing	a man is dancing	SEMEVAL	SEMEVAL	TEST	A:dancing,B:motionless,
2490	A man is dancing	A man is talking	NEUTRAL	2.7	A_neutral_B	B_neutral_A	a man is dancing	a man is speaking	SEMEVAL	SEMEVAL	TEST	A:dancing,B:talking,
2491	A man is dancing	A man is silent	NEUTRAL	2.3	A_neutral_B	B_neutral_A	a man is dancing	a man is speaking	SEMEVAL	SEMEVAL	TRAIN	A:dancing,B:silent,
2493	A man is speaking	A man is motionless	NEUTRAL	2.8	A_neutral_B	B_neutral_A	a man is speaking	a man is dancing	SEMEVAL	SEMEVAL	TEST	A:speaking,B:motionless,
2496	A man is untying a rope	A man is climbing a rope	NEUTRAL	3.15	A_neutral_B	B_neutral_A	a man is climbing a rope	a man is climbing a rope	SEMEVAL	SEMEVAL	TRAIN	A:untying,B:climbing,
2556	A man is packing a guitar	A man is playing a guitar	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a man is playing a guitar	a man is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:packing,B:playing,
2598	A tiger is aimlessly walking around	A tiger is walking around a cage	NEUTRAL	4.2	A_neutral_B	B_neutral_A	a tiger is walking around his cage	a tiger walks around aimlessly	SEMEVAL	SEMEVAL	TEST	A:aimlessly,B:cage,
2601	A tiger is walking around aimlessly	A tiger is walking around a cage	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a tiger is walking around his cage	a tiger walks around aimlessly	SEMEVAL	SEMEVAL	TRAIN	A:aimlessly,B:cage,
2606	The monkey is brushing a bull dog	A bull dog is brushing the monkey	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a monkey is brushing a bull dog	a monkey is brushing a bull dog	SEMEVAL	SEMEVAL	TRIAL	
2609	A monkey is brushing the dog	A bull dog is brushing the monkey	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a monkey brushes a dog	a monkey is brushing a bull dog	SEMEVAL	SEMEVAL	TEST	B:bull,
2674	A man is getting off the car	A man is getting into a car	NEUTRAL	4.1	A_contradicts_B	B_neutral_A	a man is getting into a car	a man is getting into a car	SEMEVAL	SEMEVAL	TEST	A:off,B:into,
2752	A soccer player is scoring a goal	A soccer player is missing a goal	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a soccer player scores a goal	a soccer player scores a goal	SEMEVAL	SEMEVAL	TRAIN	A:scoring,B:missing,
2765	A man and a woman are silent	A man and a woman are eating	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a man and woman is eating	a man and woman are talking	SEMEVAL	SEMEVAL	TRAIN	A:silent,B:eating,
2768	A man and a woman are eating	A man and woman are talking	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a man and woman is eating	a man and woman are talking	SEMEVAL	SEMEVAL	TRAIN	A:eating,B:talking,
2771	A person is pouring olive oil into a pot on the stove	A person is pouring olive oil into the stove from a pot	NEUTRAL	3.515	A_neutral_B	B_neutral_A	a person is pouring olive oil into a pot on the stove	a person is pouring olive oil into a pot on the stove	SEMEVAL	SEMEVAL	TEST	A:on,B:from,
2787	The woman is walking the dog	A woman is restraining the dog	NEUTRAL	3.6	A_neutral_B	B_neutral_A	the woman is walking her dog	a woman walks her dog down the street	SEMEVAL	SEMEVAL	TRAIN	A:walking,B:restraining,
2891	The man is lifting barbells	The man is lowering barbells	NEUTRAL	4	A_neutral_B	B_neutral_A	the man lifted barbells	the man lifted barbells	SEMEVAL	SEMEVAL	TRAIN	A:lifting,B:lowering,
2965	A big green ball is missing a potato	A big green ball is knocking a potato	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a big green ball knocks a potato over	a big green ball knocks a potato over	SEMEVAL	SEMEVAL	TRIAL	A:missing,B:knocking,
2966	A big potato is knocking a green ball	A big green ball is knocking a potato	NEUTRAL	3.5	A_contradicts_B	B_neutral_A	a big green ball knocks a potato over	a big green ball knocks a potato over	SEMEVAL	SEMEVAL	TRAIN	
2968	A large green ball is missing a potato	A large green ball is hitting a potato	NEUTRAL	3.5	A_neutral_B	B_contradicts_A	a large green ball hits a potato	a large green ball hits a potato	SEMEVAL	SEMEVAL	TRIAL	A:missing,B:hitting,
3018	Three teenage girls are dancing in the room	Three teenage girls are idling in the room	NEUTRAL	3.5	A_neutral_B	B_contradicts_A	three teenage girls danced in the room	three teenage girls danced in the room	SEMEVAL	SEMEVAL	TRAIN	A:dancing,B:idling,
3025	Some children are jumping off a trampoline	Some children are jumping on a trampoline	NEUTRAL	3.8	A_neutral_B	B_neutral_A	some children are jumping on trampoline	some children are jumping on trampoline	SEMEVAL	SEMEVAL	TEST	A:off,B:on,
3050	A man is jumping onto a low wall	A man is jumping a wall	NEUTRAL	4.4	A_neutral_B	B_neutral_A	a man is jumping a wall	a man jumps onto a short wall	SEMEVAL	SEMEVAL	TRAIN	A:onto,A:low,
3074	A person is ruffling the fur of a cat	A person is combing the fur of a cat	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a person is combing a cat hair	a person is combing a cat hair	SEMEVAL	SEMEVAL	TEST	A:ruffling,B:combing,
3081	A woman is chopping broccoli	A woman is storing broccoli	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a woman is chopping broccoli	a woman is chopping broccoli	SEMEVAL	SEMEVAL	TRAIN	A:chopping,B:storing,
3088	A woman is chopping broccoli	The woman is chopping garlic	NEUTRAL	2.8	A_neutral_B	B_neutral_A	a woman is chopping garlic	a woman is chopping broccoli	SEMEVAL	SEMEVAL	TEST	A:broccoli,B:garlic,
3138	A gloved person is kicking at the hand of a monkey	A monkey is kicking at the gloved hand of a person	NEUTRAL	3.1	A_neutral_B	B_neutral_A	a monkey is karate kicking at someone's gloved hand	a monkey is karate kicking at someone's gloved hand	SEMEVAL	SEMEVAL	TEST	
3148	A man is missing the soccer ball	A man is kicking a soccer ball	NEUTRAL	4.3	A_contradicts_B	B_neutral_A	a man is kicking a soccer ball	a man is kicking a soccer ball	SEMEVAL	SEMEVAL	TEST	A:missing,B:kicking,
3177	A man is trekking in the woods	A man is sitting in the woods	NEUTRAL	3.1	A_neutral_B	B_neutral_A	a man is tracking in the wood	a man is tracking in the wood	SEMEVAL	SEMEVAL	TEST	A:trekking,B:sitting,
3183	A man is sitting in the woods	The man is hiking in the woods	NEUTRAL	3.3	A_neutral_B	B_neutral_A	the man is hiking in the woods	a man is tracking in the wood	SEMEVAL	SEMEVAL	TEST	A:sitting,B:hiking,
3249	A woman is boiling eggs	A woman is drying eggs	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a woman boils eggs	a woman boils eggs	SEMEVAL	SEMEVAL	TEST	A:boiling,B:drying,
3260	A man is playing the guitar	A man is dropping the guitar	NEUTRAL	3.2	A_contradicts_B	B_neutral_A	a man plays the guitar	a man plays the guitar	SEMEVAL	SEMEVAL	TRAIN	A:playing,B:dropping,
3336	A man is standing on a roof	A man is dancing on a roof 	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a man is on a roof dancing	a man is on a roof dancing	SEMEVAL	SEMEVAL	TRAIN	A:standing,B:dancing,
3346	Someone is writing	Someone is typing	NEUTRAL	3.7	A_neutral_B	B_neutral_A	someone is typing	someone is typing	SEMEVAL	SEMEVAL	TRAIN	A:writing,B:typing,
3375	A woman is riding a water scooter	A woman is riding a scooter towards the water	NEUTRAL	3.815	A_neutral_B	B_neutral_A	a woman is riding a water scooter	a woman is riding a water scooter	SEMEVAL	SEMEVAL	TRAIN	B:towards,
3403	A man is folding a tortilla	A man is unfolding a tortilla	NEUTRAL	3.8	A_neutral_B	B_contradicts_A	a man folds a tortilla	a man folds a tortilla	SEMEVAL	SEMEVAL	TEST	A:folding,B:unfolding,
3412	A man is freeing a fish	A man is catching a fish	NEUTRAL	4	A_neutral_B	B_neutral_A	a man catches a fish	a man catches a fish	SEMEVAL	SEMEVAL	TRAIN	A:freeing,B:catching,
3413	A big fish is catching a man	A man is catching a fish	NEUTRAL	2.6	A_neutral_B	B_neutral_A	a man catches a fish	a man catches a fish	SEMEVAL	SEMEVAL	TRAIN	A:big,
3426	A man is packing a violin	A man is playing a violin	NEUTRAL	3.6	A_neutral_B	B_contradicts_A	a man is playing a violin	a man is playing a violin	SEMEVAL	SEMEVAL	TRAIN	A:packing,B:playing,
3429	The man is playing a harp	A man is playing a violin	NEUTRAL	3.1	A_neutral_B	B_neutral_A	a man is playing a violin	a man is playing a harp	SEMEVAL	SEMEVAL	TRAIN	A:harp,B:violin,
3432	A man is playing a violin	A man is playing a harp	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a man is playing a harp	a man is playing a violin	SEMEVAL	SEMEVAL	TRAIN	A:violin,B:harp,
3445	One woman is handing volleyballs to another woman	One woman is denying the volleyballs to another woman	NEUTRAL	3.2	A_neutral_B	B_neutral_A	one woman hands volleyballs to another woman who serves them	one woman hands volleyballs to another woman who serves them	SEMEVAL	SEMEVAL	TEST	A:handing,B:denying,
3473	A woman is thinking of a man	A man is thinking	NEUTRAL	3.45	A_neutral_B	B_neutral_A	a man is thinking	a man is thinking	SEMEVAL	SEMEVAL	TEST	A:woman,A:of,
3474	The man is thinking	A man is dancing	NEUTRAL	1.7	A_neutral_B	B_neutral_A	a man is dancing	a man is thinking	SEMEVAL	SEMEVAL	TEST	A:thinking,B:dancing,
3479	A man is thinking	A man is dancing	NEUTRAL	2.6	A_neutral_B	B_neutral_A	a man is dancing	a man is thinking	SEMEVAL	SEMEVAL	TRAIN	A:thinking,B:dancing,
3497	A baby is licking a dog	A dog is licking a baby	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a dog licks a baby	a dog licks a baby	SEMEVAL	SEMEVAL	TEST	
3498	A dog is licking a toddler	A dog is licking a baby	NEUTRAL	3.835	A_neutral_B	B_neutral_A	a dog is licking a baby	a dog licks a baby	SEMEVAL	SEMEVAL	TEST	A:toddler,B:baby,
3500	A dog is licking a baby	A baby is licking a dog	NEUTRAL	3	A_neutral_B	B_neutral_A	a dog is licking a baby	a dog licks a baby	SEMEVAL	SEMEVAL	TRAIN	
3519	The woman is dancing	The man is dancing	NEUTRAL	3.6	A_neutral_B	B_neutral_A	the man is dancing	a woman is dancing	SEMEVAL	SEMEVAL	TEST	A:woman,B:man,
3521	The man is dancing	A woman is dancing	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a woman is dancing	the man is dancing	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
3529	The writing is about a person penciling	A person is writing	NEUTRAL	2.9	A_neutral_B	B_neutral_A	a person is writing	a person is writing with a pencil	SEMEVAL	SEMEVAL	TRAIN	A:about,A:penciling,
3548	A man is talking	A man is dancing	NEUTRAL	2.7	A_neutral_B	B_neutral_A	a man is dancing	a man is speaking	SEMEVAL	SEMEVAL	TRAIN	A:talking,B:dancing,
3550	A man is speaking	The man is dancing	NEUTRAL	2.1	A_neutral_B	B_neutral_A	a man is speaking	a man is dancing	SEMEVAL	SEMEVAL	TEST	A:speaking,B:dancing,
3552	A man is dancing	A man is speaking	NEUTRAL	1.9	A_neutral_B	B_neutral_A	a man is dancing	a man is speaking	SEMEVAL	SEMEVAL	TRAIN	A:dancing,B:speaking,
3581	The man is playing the flute	The man is playing a guitar	NEUTRAL	2.4	A_neutral_B	B_neutral_A	a man is playing a guitar	a man is playing a flute	SEMEVAL	SEMEVAL	TEST	A:flute,B:guitar,
3583	A man is playing a flute	The man is playing a guitar	NEUTRAL	3.035	A_contradicts_B	B_neutral_A	a man is playing a flute	a man is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:flute,B:guitar,
3587	A man is playing the drum	A man is disassembling the drum	NEUTRAL	3.5	A_contradicts_B	B_neutral_A	a man plays the drum	a man plays the drum	SEMEVAL	SEMEVAL	TEST	A:playing,B:disassembling,
3599	The man is not doing floor exercises	A man is doing exercises	NEUTRAL	3.8	A_contradicts_B	B_neutral_A	a man is exercising	a man does floor exercises	SEMEVAL	SEMEVAL	TEST	A:not,A:floor,
3605	A man is stopping the bicycle	A man is riding a bicycle	NEUTRAL	3.4	A_neutral_B	B_contradicts_A	a man is riding a bicycle	a man is riding a bicycle	SEMEVAL	SEMEVAL	TEST	A:stopping,B:riding,
3609	A man is riding a bicycle	A monkey is riding a bicycle	NEUTRAL	3.1	A_neutral_B	B_contradicts_A	a man is riding a bicycle	a monkey is riding a bike	SEMEVAL	SEMEVAL	TEST	A:man,B:monkey,
3618	Some fish are swimming	The fish are immobile	NEUTRAL	3.1	A_neutral_B	B_contradicts_A	fish are swimming	fish are swimming	SEMEVAL	SEMEVAL	TRAIN	A:swimming,B:immobile,
3628	A pan is being dropped over the meat	The meat is being dropped into a pan	NEUTRAL	3.535	A_neutral_B	B_neutral_A	meat is dropped into a pan	meat is dropped into a pan	SEMEVAL	SEMEVAL	TEST	A:over,B:into,
3646	Four young men are standing still and a car is exploding behind them	Four young men are exploding and a car is standing still behind them	NEUTRAL	2.9	A_neutral_B	B_contradicts_A	four young men stand still as a car explodes behind them	four young men stand still as a car explodes behind them	SEMEVAL	SEMEVAL	TRAIN	
3667	A man and a woman are sitting	A man and a woman are walking	NEUTRAL	3.1	A_neutral_B	B_neutral_A	a man and woman is walking in the grand	a man and woman is walking in the grand	SEMEVAL	SEMEVAL	TEST	A:sitting,B:walking,
3714	A toy train is missing a toy car	A toy train is striking a toy car	NEUTRAL	3.6	A_contradicts_B	B_neutral_A	a toy train is striking a toy car	a toy train strikes a toy car	SEMEVAL	SEMEVAL	TEST	A:missing,B:striking,
3728	Several swimmers are dashing into the water	Several swimmers are jumping into the water	NEUTRAL	4.1	A_neutral_B	B_neutral_A	several swimmers jump into the water	several swimmers jump into the water	SEMEVAL	SEMEVAL	TRAIN	A:dashing,B:jumping,
3749	A man is playing a guitar	A woman is playing a guitar	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a man plays a guitar	a woman is playing a guitar	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
3753	A boy is shredding a calendar	A boy is studying a calendar	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a boy studies a calendar	a boy studies a calendar	SEMEVAL	SEMEVAL	TRAIN	A:shredding,B:studying,
3779	A woman is playing the keyboard and a man is dancing	A woman is dancing and a man is playing the keyboard	NEUTRAL	3.6	A_contradicts_B	B_neutral_A	a woman dances while a man plays the keyboard	a woman dances while a man plays the keyboard	SEMEVAL	SEMEVAL	TRAIN	
3791	A person is scrubbing a zucchini	A person is packing a zucchini	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a person is scrubbing a zucchini	a person is scrubbing a zucchini	SEMEVAL	SEMEVAL	TEST	A:scrubbing,B:packing,
3848	A cat is playing a piano	The cat is playing keyboards	NEUTRAL	4.3	A_neutral_B	B_neutral_A	a cat is playing a piano	a cat is playing keyboards	SEMEVAL	SEMEVAL	TEST	A:piano,B:keyboards,
3869	A man is escaping a rising swamp	A man is rising from a swamp	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a man rises from a swamp	a man rises from a swamp	SEMEVAL	SEMEVAL	TRAIN	A:escaping,B:from,
3888	A man is silent	A man is singing	NEUTRAL	2.8	A_contradicts_B	B_neutral_A	a man is singing	a man is singing	SEMEVAL	SEMEVAL	TEST	A:silent,B:singing,
3893	A man is dancing	A man is singing	NEUTRAL	3.2	A_neutral_B	B_neutral_A	a man is dancing	a man is singing	SEMEVAL	SEMEVAL	TRAIN	A:dancing,B:singing,
3895	The girl is lounging	A girl is exercising	NEUTRAL	3.015	A_neutral_B	B_neutral_A	a girl is exercising	a girl is exercising	SEMEVAL	SEMEVAL	TRAIN	A:lounging,B:exercising,
3900	A man is exercising	The girl is exercising	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a man is exercising	a girl is exercising	SEMEVAL	SEMEVAL	TEST	A:man,B:girl,
3902	A man is exercising	A girl is exercising	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a girl is exercising	a man is exercising	SEMEVAL	SEMEVAL	TEST	A:man,B:girl,
3904	A man is playing the guitar	A man is packing the guitar	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a man plays the guitar	a man plays the guitar	SEMEVAL	SEMEVAL	TRAIN	A:playing,B:packing,
3923	Some boys are in front of dancing people	Boys are dancing in front of some people	NEUTRAL	3.7	A_neutral_B	B_neutral_A	boys are dancing in front of people	boys are dancing in front of people	SEMEVAL	SEMEVAL	TEST	A:boys,B:Boys,
3964	A woman is washing a big pepper	A woman is slicing a big pepper	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a woman is slicing a big pepper	a woman is slicing a big pepper	SEMEVAL	SEMEVAL	TEST	A:washing,B:slicing,
3982	A woman is peeling a potato	A woman is refrigerating a potato	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a woman is peeling a potato	a woman is peeling a potato	SEMEVAL	SEMEVAL	TRIAL	A:peeling,B:refrigerating,
4007	A man is climbing a rope	The man is not climbing up a rope	NEUTRAL	2.9	A_neutral_B	B_contradicts_A	a man is climbing a rope	a man climbs up a rope	SEMEVAL	SEMEVAL	TRAIN	B:not,B:up,
4014	The woman is picking up a baby kangaroo	A kangaroo is picking up the woman's baby	NEUTRAL	2.835	A_neutral_B	B_neutral_A	a woman picks up a baby kangaroo	a woman picks up a baby kangaroo	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:woman's,
4020	The woman is picking up a baby kangaroo	The kangaroo is picking up the woman	NEUTRAL	3	A_contradicts_B	B_neutral_A	a woman picks up a baby kangaroo	the woman picked up the kangaroo	SEMEVAL	SEMEVAL	TRAIN	A:baby,
4026	A man is breaking tiles with his hands	A man is repairing tiles with his hands	NEUTRAL	3.7	A_contradicts_B	B_neutral_A	a man is breaking tiles with his hands	a man is breaking tiles with his hands	SEMEVAL	SEMEVAL	TEST	A:breaking,B:repairing,
4039	A woman is riding a Seadoo	A woman is parking a Seadoo	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a woman is riding a seadoo	a woman is riding a seadoo	SEMEVAL	SEMEVAL	TEST	A:riding,B:parking,
4058	The man is running on the road	A dog is running on the road	NEUTRAL	3.2	A_neutral_B	B_neutral_A	a panda dog is running on the road	a man is running on the road	SEMEVAL	SEMEVAL	TRAIN	A:man,B:dog,
4062	A dog is running on the road	A man is running on the road	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a panda dog is running on the road	a man is running on the road	SEMEVAL	SEMEVAL	TRAIN	A:dog,B:man,
4075	A man is stopping a horse	A man is riding a horse	NEUTRAL	3.635	A_neutral_B	B_neutral_A	a man is riding on a horse	a man is riding on a horse	SEMEVAL	SEMEVAL	TEST	A:stopping,B:riding,
4078	The man is riding a horse	A horse is riding over a man	NEUTRAL	2.9	A_contradicts_B	B_neutral_A	the man is riding a horse	the man is riding a horse	SEMEVAL	SEMEVAL	TEST	B:over,
4081	A horse is riding over a man	A man is riding a horse	NEUTRAL	3	A_contradicts_B	B_neutral_A	a man is riding on a horse	the man is riding a horse	SEMEVAL	SEMEVAL	TEST	A:over,
4083	A man is stopping a horse	The man is riding a horse	NEUTRAL	3.9	A_contradicts_B	B_neutral_A	the man is riding a horse	a man is riding on a horse	SEMEVAL	SEMEVAL	TRAIN	A:stopping,B:riding,
4087	A man is taking a picture of a drawing	A man is drawing a picture	NEUTRAL	2.865	A_neutral_B	B_neutral_A	a man is drawing a picture	a man is drawing a picture	SEMEVAL	SEMEVAL	TRAIN	A:taking,A:of,
4088	The person is painting	The person is drawing	NEUTRAL	3.4	A_neutral_B	B_contradicts_A	a person is drawing	a person is drawing	SEMEVAL	SEMEVAL	TRAIN	A:painting,B:drawing,
4099	Someone is dismantling a piano	Someone is playing a piano	NEUTRAL	3.2	A_neutral_B	B_neutral_A	someone is playing a piano	someone is playing a piano	SEMEVAL	SEMEVAL	TEST	A:dismantling,B:playing,
4106	Someone is playing a piano	Someone is playing the guitar	NEUTRAL	3.1	A_neutral_B	B_neutral_A	someone is playing a piano	someone is playing guitar	SEMEVAL	SEMEVAL	TEST	A:piano,B:guitar,
4130	A dog is lying on a trampoline	A dog is jumping on a trampoline	NEUTRAL	3.8	A_contradicts_B	B_neutral_A	a dog is jumping on a trampoline	a dog is jumping on a trampoline	SEMEVAL	SEMEVAL	TEST	A:lying,B:jumping,
4132	A dog is lying on a trampoline	A dog is bouncing on a trampoline	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a dog bounces on a trampoline	a dog is jumping on a trampoline	SEMEVAL	SEMEVAL	TRAIN	A:lying,B:bouncing,
4153	A woman is cutting meat	A woman is cutting an onion	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a woman is cutting an onion	a woman is cutting meat	SEMEVAL	SEMEVAL	TEST	A:meat,B:onion,
4164	The man is erasing the drawing on the board	The woman is erasing the drawing on the board	NEUTRAL	3.7	A_contradicts_B	B_neutral_A	the man erased the work on the board	the man erased the work on the board	SEMEVAL	SEMEVAL	TRIAL	A:man,B:woman,
4166	The man is erasing the other man's work from the board	The girl is erasing the other man's work from the board	NEUTRAL	3.2	A_neutral_B	B_neutral_A	the man erased what the other man had on the board	the man erased what the other man had on the board	SEMEVAL	SEMEVAL	TEST	A:man,B:girl,
4185	A dog is playing with a toy	A kid is playing with a toy dog	NEUTRAL	2.3	A_neutral_B	B_neutral_A	a dog is playing with a toy	a dog is playing with a toy	SEMEVAL	SEMEVAL	TRAIN	B:kid,
4200	A man is dancing	A man is praying	NEUTRAL	2.4	A_neutral_B	B_neutral_A	a man is dancing	a man is praying	SEMEVAL	SEMEVAL	TEST	A:dancing,B:praying,
4213	Someone is scratching the belly of an animal	Someone is scratching the back of an animal	NEUTRAL	4	A_neutral_B	B_neutral_A	someone is scratching an animals belly	someone is scratching an animals belly	SEMEVAL	SEMEVAL	TRAIN	A:belly,B:back,
4229	Two men are playing guitar	Two girls are playing guitar	NEUTRAL	3.1	A_neutral_B	B_neutral_A	two men are playing guitar	two men are playing guitar	SEMEVAL	SEMEVAL	TEST	A:men,B:girls,
4231	Two men are talking	Two women are talking	NEUTRAL	3.3	A_neutral_B	B_neutral_A	two men are talking	two men are talking	SEMEVAL	SEMEVAL	TRAIN	A:men,B:women,
4250	People are singing and a clown is dancing	A clown is singing and people are dancing	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a clown is singing and people are dancing	a clown is singing and people are dancing	SEMEVAL	SEMEVAL	TEST	A:People,B:people,
4258	The girl is riding the horse	The man is riding the horse	NEUTRAL	2.9	A_neutral_B	B_neutral_A	the girl is riding the horse	the girl is riding the horse	SEMEVAL	SEMEVAL	TEST	A:girl,B:man,
4260	The girl is spraying the plants with water	The boy is spraying the plants with water	NEUTRAL	3.4	A_neutral_B	B_neutral_A	the girl is spraying the plants with water	the girl is spraying the plants with water	SEMEVAL	SEMEVAL	TRAIN	A:girl,B:boy,
4278	An old woman is shaking hands with a man	A young woman is shaking hands with a man	NEUTRAL	3.6	A_neutral_B	B_neutral_A	an old woman is shaking hand with a man	an old woman is shaking hand with a man	SEMEVAL	SEMEVAL	TEST	A:old,B:young,
4287	The man is cutting cooked octopus	The woman is cutting cooked octopus	NEUTRAL	3.8	A_neutral_B	B_neutral_A	the woman is cutting cooked octopus	the woman is cutting cooked octopus	SEMEVAL	SEMEVAL	TRAIN	A:man,B:woman,
4314	A woman is cutting a tomato	A man is cutting a tomato	NEUTRAL	3.6	A_neutral_B	B_neutral_A	a woman is cutting a tomato	a woman is cutting a tomato	SEMEVAL	SEMEVAL	TEST	A:woman,B:man,
4316	A man is cutting a potato	A man is cutting a tomato	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is cutting a potato	a woman is cutting a tomato	SEMEVAL	SEMEVAL	TRAIN	A:potato,B:tomato,
4322	A girl is drawing a man	A man is drawing	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a man is drawing	a man is drawing	SEMEVAL	SEMEVAL	TRAIN	A:girl,
4323	The man is drawing	The man is painting	NEUTRAL	3.9	A_neutral_B	B_neutral_A	the man is drawing	the man is drawing	SEMEVAL	SEMEVAL	TRAIN	A:drawing,B:painting,
4325	The man is drawing	The woman is drawing a man	NEUTRAL	2.4	A_neutral_B	B_neutral_A	the man is drawing	the man is drawing	SEMEVAL	SEMEVAL	TRAIN	B:woman,
4328	The woman is drawing a man	A man is drawing	NEUTRAL	2.5	A_neutral_B	B_neutral_A	a man is drawing	the man is drawing	SEMEVAL	SEMEVAL	TRAIN	A:woman,
4331	The man is drawing	A girl is drawing a man	NEUTRAL	2.6	A_neutral_B	B_neutral_A	the man is drawing	a man is drawing	SEMEVAL	SEMEVAL	TEST	B:girl,
4334	A man is picking a can	A woman is picking a can	NEUTRAL	3.8	A_neutral_B	B_neutral_A	a woman is picking a can	a woman is picking a can	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
4363	A person is tearing paper	A person is tearing sheets	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a person is tearing paper	a person is tearing paper	SEMEVAL	SEMEVAL	TRAIN	A:paper,B:sheets,
4387	A man is untying a shoe	A man is tying a shoe	NEUTRAL	3	A_neutral_B	B_contradicts_A	a man ties a shoe	a man is tying his shoe	SEMEVAL	SEMEVAL	TRAIN	A:untying,B:tying,
