pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
1945	The kitten isn't eagerly drinking some milk from the bowl	The kitten is eagerly drinking some milk from the bowl	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	A kitten is drinking milk from a bowl.	A kitten is drinking milk from a bowl.	SEMEVAL	SEMEVAL	TEST
1954	The band is singing 	The band isn't singing	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	A band is singing.	A band is singing.	SEMEVAL	SEMEVAL	TRAIN
1965	A person is playing a guitar and singing	Nobody is playing the guitar and singing	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	A man is playing on a guitar and singing.	A man is playing on a guitar and singing.	SEMEVAL	SEMEVAL	TEST
1968	The woman is playing a guitar, which is acoustic, and singing	The woman isn't playing the guitar, which is acoustic, or singing	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	A woman is playing an acoustic guitar and singing.	A woman is playing an acoustic guitar and singing.	SEMEVAL	SEMEVAL	TEST
1974	Nobody is playing the guitar and singing	The woman is playing a guitar, which is acoustic, and singing	CONTRADICTION	3.585	A_contradicts_B	B_contradicts_A	A woman is playing an acoustic guitar and singing.	A man is playing on a guitar and singing.	SEMEVAL	SEMEVAL	TRAIN
1978	There is no water being drunk by a cat	Some water is being drunk by a cat	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	A cat is drinking some water.	A cat is drinking some water.	SEMEVAL	SEMEVAL	TRAIN
1989	A girl is playing the guitar	A girl is not playing the guitar	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	The girl is playing the guitar.	The girl is playing the guitar.	SEMEVAL	SEMEVAL	TRAIN
1992	The man is intensely playing the guitar	The man isn't intensely playing the guitar	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	The man is playing the guitar.	The man is playing the guitar.	SEMEVAL	SEMEVAL	TRAIN
2015	The man isn't doing a magic trick	The man is doing a magic trick	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	A man is showing magic.	A man is showing magic.	SEMEVAL	SEMEVAL	TRAIN
2031	The person isn't practicing the guitar	The person is practicing the guitar	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	A man is playing guitar.	A man is playing guitar.	SEMEVAL	SEMEVAL	TEST
2041	The boy is playing in the mud	The boy isn't playing in the mud	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	A boy is playing in the mud.	A boy is playing in the mud.	SEMEVAL	SEMEVAL	TRAIN
2044	There is no cat playing with a device	A cat is playing with a device	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	A cat is playing with an antenna.	A cat is playing with an antenna.	SEMEVAL	SEMEVAL	TEST
2057	A lady is cutting up some meat	There is no lady cutting up some meat	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	A woman is cutting up some meat.	A woman is cutting up some meat.	SEMEVAL	SEMEVAL	TEST
2059	There is no lady cutting up some meat	Some meat is being cut into pieces by a woman	CONTRADICTION	2.6	A_contradicts_B	B_contradicts_A	A woman is cutting meat into pieces.	A woman is cutting up some meat.	SEMEVAL	SEMEVAL	TRAIN
2065	A boy in his teens isn't talking to a girl with a webcam	A boy in his teens is talking to a girl with a webcam	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	A teenager talks to a girl over a webcam.	A teenager talks to a girl over a webcam.	SEMEVAL	SEMEVAL	TEST
2079	A woman is beating two eggs in a bowl and using a whisk made of wire	There is no woman beating two eggs in a bowl and using a whisk made of wire	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	A woman is beating two eggs in a bowl using a wire whisk.	A woman is beating two eggs in a bowl using a wire whisk.	SEMEVAL	SEMEVAL	TRAIN
2082	A person is strongly whisking eggs in a bowl	There is no woman beating two eggs in a bowl and using a whisk made of wire	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	A person is whisking eggs in a bowl.	A woman is beating two eggs in a bowl using a wire whisk.	SEMEVAL	SEMEVAL	TRAIN
2089	The man is denying an interview	The man is granting an interview	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	A man is giving an interview.	A man is giving an interview.	SEMEVAL	SEMEVAL	TRIAL
2092	There is no white car being driven by the man	A white car is being driven by the man	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	The man is driving a white car.	The man is driving a white car.	SEMEVAL	SEMEVAL	TRAIN
2102	There is no rope being climbed by a man	A rope is being climbed by a man	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	A man is climbing a rope.	A man is climbing a rope.	SEMEVAL	SEMEVAL	TRAIN
2115	The cat is licking milk from a saucer	The cat isn't licking milk from a saucer	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	A cat is licking from a saucer of milk.	A cat is licking from a saucer of milk.	SEMEVAL	SEMEVAL	TRAIN
2118	There is no cat hungrily drinking milk	The cat is hungrily drinking milk	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	The cat is drinking milk.	The cat is drinking milk.	SEMEVAL	SEMEVAL	TRAIN
2121	The cat is licking milk from a saucer	There is no cat hungrily drinking milk	CONTRADICTION	2.6	A_contradicts_B	B_contradicts_A	A cat is licking from a saucer of milk.	The cat is drinking milk.	SEMEVAL	SEMEVAL	TRAIN
2128	There is no baby playing with a dog	A baby is playing with a dog 	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a baby is playing with a dog	a baby is playing with a dog	SEMEVAL	SEMEVAL	TEST
2137	There is no woman peeling a potato	A woman is peeling a potato	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	a woman is peeling potato	a woman is peeling potato	SEMEVAL	SEMEVAL	TEST
2140	The man is not slicing potatoes	The man is slicing potatoes	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a man is slicing potatoes	a man is slicing potatoes	SEMEVAL	SEMEVAL	TEST
2153	The man is setting up the camera and taking sunset pictures at the beach	The man is putting away the camera and walks away from the beach	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	the man set up his camera to take sunset pictures at the beach	the man set up his camera to take sunset pictures at the beach	SEMEVAL	SEMEVAL	TRAIN
2165	A woman is using a sewing machine	There is no woman using a sewing machine	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	a woman is using a sewing machine	a woman is using a sewing machine	SEMEVAL	SEMEVAL	TRAIN
2167	A woman is sewing with a machine	There is no woman using a sewing machine	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a woman is sewing on a machine	a woman is using a sewing machine	SEMEVAL	SEMEVAL	TRAIN
2172	A woman is cracking an egg into a bowl	There is no woman cracking an egg into a bowl	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a woman is cracking an egg into a bowl	a woman is cracking an egg into a bowl	SEMEVAL	SEMEVAL	TRAIN
2175	The woman is cracking two eggs into a glass bowl	The woman is not cracking two eggs into a glass bowl	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a woman cracks two eggs into a glass bowl	a woman cracks two eggs into a glass bowl	SEMEVAL	SEMEVAL	TRAIN
2179	The woman is cracking two eggs into a glass bowl	There is no woman cracking an egg into a bowl	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a woman cracks two eggs into a glass bowl	a woman is cracking an egg into a bowl	SEMEVAL	SEMEVAL	TRAIN
2185	People are not playing cricket	People are playing cricket	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	people are playing cricket	people are playing cricket	SEMEVAL	SEMEVAL	TEST
2187	A few men are playing cricket	People are not playing cricket	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	men are playing cricket	people are playing cricket	SEMEVAL	SEMEVAL	TEST
2195	A man is sprinkling seasoning on several sliced and buttered loaves of bread	There is no man sprinkling seasoning on several sliced and buttered loaves of bread	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a man is sprinkling seasoning on several split and buttered loaves of bread	a man is sprinkling seasoning on several split and buttered loaves of bread	SEMEVAL	SEMEVAL	TRAIN
2219	The man is being knocked off of a horse	The man is not knocked off of a horse	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a man gets knocked off of a horse	a man gets knocked off of a horse	SEMEVAL	SEMEVAL	TEST
2227	There is no woman tapping her fingers	A woman is tapping her fingers	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	a woman is tapping her fingers	a woman is tapping her fingers	SEMEVAL	SEMEVAL	TEST
2233	There is no woman tapping her fingers	A woman is tapping her fingers on a table	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a woman is tapping her fingers on a table	a woman is tapping her fingers	SEMEVAL	SEMEVAL	TRAIN
2238	The dog is not knocking the boy into the water	The dog is knocking a boy into the water	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a dog knocks a boy into the water twice	a dog knocks a boy into the water twice	SEMEVAL	SEMEVAL	TRAIN
2247	There is no man eating a bowl of cereal	A man is eating a bowl of cereal	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a man is eating a bowl of cereal	a man is eating a bowl of cereal	SEMEVAL	SEMEVAL	TRAIN
2249	The man is eating cereal	There is no man eating cereal	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	the man is eating cereal	the man is eating cereal	SEMEVAL	SEMEVAL	TEST
2251	There is no man eating cereal	A man is eating a bowl of cereal	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	the man is eating cereal	a man is eating a bowl of cereal	SEMEVAL	SEMEVAL	TRAIN
2253	The man is eating cereal	There is no man eating a bowl of cereal	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	the man is eating cereal	a man is eating a bowl of cereal	SEMEVAL	SEMEVAL	TRAIN
2258	The man in not playing the flute	The man is playing the flute	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	a man is playing the flute	a man is playing the flute	SEMEVAL	SEMEVAL	TEST
2265	There is no woman adding spices to some meat	A woman is adding spices to some meat	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a woman is adding spices on a meat	a woman is adding spices on a meat	SEMEVAL	SEMEVAL	TEST
2267	The woman is adding sugar to the meat	The woman is not adding sugar to the meat	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	woman is adding sugar to meat	woman is adding sugar to meat	SEMEVAL	SEMEVAL	TEST
2283	A cat is playing with a watermelon	There is no cat playing with a watermelon	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a cat is playing with a watermelon	a cat is playing with a watermelon	SEMEVAL	SEMEVAL	TEST
2285	The cat is playing with a watermelon	The cat isn't playing with a watermelon	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	the cat played with a watermelon	the cat played with a watermelon	SEMEVAL	SEMEVAL	TEST
2287	A cat is playing with a watermelon	The cat isn't playing with a watermelon	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a cat is playing with a watermelon	the cat played with a watermelon	SEMEVAL	SEMEVAL	TRAIN
2289	The cat is playing with a watermelon	There is no cat playing with a watermelon	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	the cat played with a watermelon	a cat is playing with a watermelon	SEMEVAL	SEMEVAL	TRAIN
2292	There is no boy playing a guitar	A boy is playing a guitar	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a boy is playing a guitar	a boy is playing a guitar	SEMEVAL	SEMEVAL	TEST
2303	The woman is waterskiing	The woman is not waterskiing	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	the woman is waterskiing	the woman is waterskiing	SEMEVAL	SEMEVAL	TRAIN
2305	A woman is wakeboarding on a lake	The woman is not waterskiing	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a woman is wake boarding on a lake	the woman is waterskiing	SEMEVAL	SEMEVAL	TRAIN
2310	Someone is banging a camera lens against a nail	There is no one banging a camera lens against a nail	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	someone is banging a camera lense against a nail	someone is banging a camera lense against a nail	SEMEVAL	SEMEVAL	TRAIN
2313	The man is hammering a nail with a camera	The man is not hammering a nail with a camera	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	the man is using a camera to hammer a nail	the man is using a camera to hammer a nail	SEMEVAL	SEMEVAL	TEST
2316	Someone is banging a camera lens against a nail	The man is not hammering a nail with a camera	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	someone is banging a camera lense against a nail	the man is using a camera to hammer a nail	SEMEVAL	SEMEVAL	TRAIN
2326	A person is cutting an onion	There is no person cutting an onion	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a person is cutting an onion	a person is cutting an onion	SEMEVAL	SEMEVAL	TEST
2329	There is no person cutting an onion	A person is cutting an onion	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a person cuts an onion	a person is cutting an onion	SEMEVAL	SEMEVAL	TRAIN
2336	A woman is slicing a carrot	There is no woman slicing a carrot	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a woman is slicing a carrot	a woman is slicing a carrot	SEMEVAL	SEMEVAL	TEST
2338	The oriental lady is cutting a carrot into thin pieces	The oriental lady is not cutting a carrot into thin pieces	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	an oriental lady is cutting a carrot into thin pieces	an oriental lady is cutting a carrot into thin pieces	SEMEVAL	SEMEVAL	TRAIN
2344	There is no woman slicing a carrot	The oriental lady is cutting a carrot into thin pieces	CONTRADICTION	2.4	A_contradicts_B	B_contradicts_A	an oriental lady is cutting a carrot into thin pieces	a woman is slicing a carrot	SEMEVAL	SEMEVAL	TRAIN
2350	The lady is adding cheese to the sauce	The woman is removing cheese from the sauce	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	the lady added cheese to the sauce	the lady added cheese to the sauce	SEMEVAL	SEMEVAL	TRAIN
2361	There is no person setting fire to the cameras	The person is setting fire to the cameras	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	the person lit the cameras on fire	the person lit the cameras on fire	SEMEVAL	SEMEVAL	TEST
2363	There is no person setting fire to the cameras	A person is burning some cameras with a blow torch	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	the person lit the cameras on fire	a person is blow torching cameras	SEMEVAL	SEMEVAL	TRAIN
2371	The man isn't playing an acoustic guitar	The man is playing an acoustic guitar	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a man plays an acoustic guitar	a man plays an acoustic guitar	SEMEVAL	SEMEVAL	TEST
2375	The man is playing an acoustic guitar	There is no man playing the guitar	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a man plays an acoustic guitar	a man is playing the guitar	SEMEVAL	SEMEVAL	TRAIN
2380	There is no person slicing a carrot into pieces	A person is slicing a carrot into pieces	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a person is slicing a carrot into pieces	a person is slicing a carrot into pieces	SEMEVAL	SEMEVAL	TEST
2390	The man is slicing the potato	The man is not slicing the potato	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	a man is slicing potato	a man is slicing potato	SEMEVAL	SEMEVAL	TEST
2392	The man is not slicing the potato	The man is slicing a potato	CONTRADICTION	2.7	A_contradicts_B	B_contradicts_A	the man is slicing a potato	a man is slicing potato	SEMEVAL	SEMEVAL	TRIAL
2398	There is no one cutting a tomato	Someone is cutting a tomato	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	someone is cutting a tomato	someone is cutting a tomato	SEMEVAL	SEMEVAL	TEST
2404	The lady is slicing a tomato	There is no one cutting a tomato	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	the lady sliced a tomatoe	someone is cutting a tomato	SEMEVAL	SEMEVAL	TRIAL
2409	The woman is not slicing an onion with a knife	The woman is slicing an onion with a knife	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a woman is slicing an onion with a knife	a woman is slicing an onion with a knife	SEMEVAL	SEMEVAL	TRAIN
2416	Runners are competing in a race	Runners are not taking part in the race	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	runners compete in a race	runners compete in a race	SEMEVAL	SEMEVAL	TEST
2419	The runners are racing around a track	The runners are not racing around a track	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	runners race around a track	runners race around a track	SEMEVAL	SEMEVAL	TEST
2423	The runners are racing around a track	Runners are not taking part in the race	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	runners race around a track	runners compete in a race	SEMEVAL	SEMEVAL	TRAIN
2429	There is no man running down the road	A man is running down the road	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a man is running down a road	a man is running down a road	SEMEVAL	SEMEVAL	TRAIN
2439	The man is playing the piano with his nose	There is no man playing the piano with his nose	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	the man is playing the piano with his nose	the man is playing the piano with his nose	SEMEVAL	SEMEVAL	TEST
2441	There is no man playing the piano with his nose	A man is playing the keyboard with his nose	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	a man plays the keyboard with his nose	the man is playing the piano with his nose	SEMEVAL	SEMEVAL	TRAIN
2447	A baby rhino is shunning an adult rhino	A baby rhino is following an adult rhino	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a baby rhino is following an adult rhino	a baby rhino is following an adult rhino	SEMEVAL	SEMEVAL	TRAIN
2462	There is no man riding a motorcycle through the town	A man is riding a motorcycle through the town	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a man is riding a motorcycle through a town	a man is riding a motorcycle through a town	SEMEVAL	SEMEVAL	TEST
2480	The man is playing a guitar	The man is not playing a guitar	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a man is playing a guitar	a man is playing a guitar	SEMEVAL	SEMEVAL	TEST
2489	A man is speaking	A man is silent	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a man is speaking	a man is speaking	SEMEVAL	SEMEVAL	TEST
2499	There is no panda climbing	A panda is climbing	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a panda is climbing	a panda is climbing	SEMEVAL	SEMEVAL	TRAIN
2507	A woman is dancing in a cage	There is no woman dancing in a cage	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a woman is dancing in a cage	a woman is dancing in a cage	SEMEVAL	SEMEVAL	TEST
2510	The woman is dancing	The woman is not dancing	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a woman is dancing	a woman is dancing	SEMEVAL	SEMEVAL	TRAIN
2518	Four people are floating on a raft	Nobody is floating on a raft	CONTRADICTION	4.15	A_contradicts_B	B_contradicts_A	four people are floating on a raft	four people are floating on a raft	SEMEVAL	SEMEVAL	TRAIN
2520	People are not riding and paddling a raft	People are riding and paddling a raft	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	people ride and paddle a raft	people ride and paddle a raft	SEMEVAL	SEMEVAL	TEST
2526	People are riding and paddling a raft	Nobody is floating on a raft	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	four people are floating on a raft	people ride and paddle a raft	SEMEVAL	SEMEVAL	TEST
2529	A cat is eating corn on the cob	There is no cat eating corn on the cob	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a cat is eating corn on the cob	a cat is eating corn on the cob	SEMEVAL	SEMEVAL	TRAIN
2538	Someone is slicing a tomato	Nobody is slicing a tomato	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	someone is slicing a tomato	someone is slicing a tomato	SEMEVAL	SEMEVAL	TRAIN
2540	The person isn't slicing a vegetable	The person is slicing a vegetable	CONTRADICTION	4.085	A_contradicts_B	B_contradicts_A	someone is slicing a vegetable	someone is slicing a vegetable	SEMEVAL	SEMEVAL	TRAIN
2547	There is no little girl playing a grand piano on stage	A little girl is playing a grand piano on stage	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	a little girl is playing a grand piano on stage	a little girl is playing a grand piano on stage	SEMEVAL	SEMEVAL	TEST
2549	There is no little girl playing the piano	A little girl is playing the piano	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a little girl is playing the piano	a little girl is playing the piano	SEMEVAL	SEMEVAL	TRAIN
2551	There is no little girl playing the piano	A little girl is playing a grand piano on stage	CONTRADICTION	2.6	A_contradicts_B	B_contradicts_A	a little girl is playing a grand piano on stage	a little girl is playing the piano	SEMEVAL	SEMEVAL	TRAIN
2565	The man is dancing	The man is not dancing	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	the man is dancing	the man is dancing	SEMEVAL	SEMEVAL	TEST
2574	There is no man playing a bamboo flute	A man is playing a bamboo flute	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a man is playing a bamboo flute	a man is playing a bamboo flute	SEMEVAL	SEMEVAL	TRAIN
2576	The man is playing a flute	The man is not playing a flute	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a man is playing a flute	a man is playing a flute	SEMEVAL	SEMEVAL	TEST
2578	A man is playing a bamboo flute	The man is not playing a flute	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a man is playing a bamboo flute	a man is playing a flute	SEMEVAL	SEMEVAL	TRAIN
2585	A person is cutting some mushrooms	There is no person cutting some mushrooms	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	a person is cutting mushrooms	a person is cutting mushrooms	SEMEVAL	SEMEVAL	TEST
2587	There is no person cutting some mushrooms	A person is cutting mushrooms with a knife	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	a person is cutting mushrooms with a knife	a person is cutting mushrooms	SEMEVAL	SEMEVAL	TEST
2603	A monkey is brushing the dog	There is no monkey brushing the dog	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a monkey brushes a dog	a monkey brushes a dog	SEMEVAL	SEMEVAL	TEST
2605	The monkey is brushing a bull dog	The monkey is not brushing a bull dog	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a monkey is brushing a bull dog	a monkey is brushing a bull dog	SEMEVAL	SEMEVAL	TEST
2608	A monkey is brushing the dog	The monkey is not brushing a bull dog	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a monkey is brushing a bull dog	a monkey brushes a dog	SEMEVAL	SEMEVAL	TRAIN
2611	The monkey is brushing a bull dog	There is no monkey brushing the dog	CONTRADICTION	2.5	A_contradicts_B	B_contradicts_A	a monkey is brushing a bull dog	a monkey brushes a dog	SEMEVAL	SEMEVAL	TEST
2614	There is no woman cutting an onion	A woman is cutting an onion	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a woman is cutting an onion	a woman is cutting an onion	SEMEVAL	SEMEVAL	TEST
2620	The woman is dicing onions	There is no woman cutting an onion	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	the woman is dicing onions	a woman is cutting an onion	SEMEVAL	SEMEVAL	TEST
2626	There is no man with a hard hat dancing	A man with a hard hat is dancing	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	a man with a hard hat is dancing	a man with a hard hat is dancing	SEMEVAL	SEMEVAL	TRAIN
2628	A man is wearing a hard hat and dancing	There is no man with a hard hat dancing	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a man wearing a hard hat is dancing	a man with a hard hat is dancing	SEMEVAL	SEMEVAL	TRAIN
2645	A woman is slicing a potato	There is no woman slicing a potato	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a woman is slicing a potato	a woman is slicing a potato	SEMEVAL	SEMEVAL	TEST
2647	The man is not slicing vegetables	The man is slicing vegetables	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	a man is slicing vegetables	a man is slicing vegetables	SEMEVAL	SEMEVAL	TEST
2654	The lady is cracking an egg for the mixer	The lady isn't cracking an egg for the mixer	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	the lady cracked an egg for the mixer	the lady cracked an egg for the mixer	SEMEVAL	SEMEVAL	TRAIN
2656	The lady is slicing up the meat	The lady isn't slicing up the meat	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	the lady sliced up the meat	the lady sliced up the meat	SEMEVAL	SEMEVAL	TRAIN
2685	A person is cutting a capsicum into pieces	Nobody is cutting a capsicum into pieces	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a person is cutting a capsicum into pieces	a person is cutting a capsicum into pieces	SEMEVAL	SEMEVAL	TEST
2687	The person is slicing a clove of garlic into pieces	The person is not slicing a clove of garlic into pieces	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	a person is slicing a garlic into pieces	a person is slicing a garlic into pieces	SEMEVAL	SEMEVAL	TRIAL
2696	There is no man singing and playing the guitar	The man is singing and playing the guitar	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	the man is singing and playing the guitar	the man is singing and playing the guitar	SEMEVAL	SEMEVAL	TRAIN
2703	A person is boiling noodles	There is no person boiling noodles	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a person is boiling noodles	a person is boiling noodles	SEMEVAL	SEMEVAL	TRAIN
2709	There is no person boiling noodles	A woman is boiling noodles in water	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	a woman is boiling noodles in water	a person is boiling noodles	SEMEVAL	SEMEVAL	TRAIN
2712	There is no karate practitioner kicking at another man who is wearing protective boxing gloves	A karate practitioner is kicking at another man who is wearing protective boxing gloves	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	a man is karate kicking at another man wearing protective boxing gloves	a man is karate kicking at another man wearing protective boxing gloves	SEMEVAL	SEMEVAL	TRIAL
2714	The man is not kick boxing with a trainer	The man is kick boxing with a trainer	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a man is kick boxing with a trainer	a man is kick boxing with a trainer	SEMEVAL	SEMEVAL	TRAIN
2723	There is no seated woman singing a song and playing the guitar	A seated woman is singing a song and playing the guitar	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a woman seated is singing a song and playing the guitar too	a woman seated is singing a song and playing the guitar too	SEMEVAL	SEMEVAL	TEST
2736	The woman is playing an electric guitar	The woman is not playing an electric guitar	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a woman is playing an electric guitar	a woman is playing an electric guitar	SEMEVAL	SEMEVAL	TEST
2743	The lady is breaking raw eggs into a bowl	The lady isn't breaking raw eggs into a bowl	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	the lady broke raw eggs into a bowl	the lady broke raw eggs into a bowl	SEMEVAL	SEMEVAL	TEST
2749	The woman is cracking eggs into a bowl	The lady isn't breaking raw eggs into a bowl	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	the woman is cracking eggs into a bowl	the lady broke raw eggs into a bowl	SEMEVAL	SEMEVAL	TEST
2754	Soccer players are kicking a soccer ball into the goal	There are no soccer players kicking a soccer ball into the goal	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	soccer players are kicking a soccer ball into the goal	soccer players are kicking a soccer ball into the goal	SEMEVAL	SEMEVAL	TRAIN
2756	A soccer player is scoring a goal	There are no soccer players kicking a soccer ball into the goal	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	a soccer player scores a goal	soccer players are kicking a soccer ball into the goal	SEMEVAL	SEMEVAL	TRAIN
2761	A man and a woman are eating	A man and a woman are not eating	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a man and woman is eating	a man and woman is eating	SEMEVAL	SEMEVAL	TRAIN
2763	A man and woman are talking	A man and a woman are silent	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a man and woman are talking	a man and woman are talking	SEMEVAL	SEMEVAL	TRAIN
2770	There is no person pouring olive oil into a pot on the stove	A person is pouring olive oil into a pot on the stove	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a person is pouring olive oil into a pot on the stove	a person is pouring olive oil into a pot on the stove	SEMEVAL	SEMEVAL	TRAIN
